height,mpluto_bbl,cnstrct_yr,globalid,bin,shape_len,shape_area,office_area,retail_area,residential_area,OBJECTID,street_width_min,street_width_max,posted_speed,betweeness,station_complex_id,ridership_evening,ridership_late_night,ridership_midday,ridership_morning,ridership_night,distance_from_station(ft),idw_aadt_2019,idw_aadt_2020,idw_aadt_2021,idw_atvc_2018,idw_atvc_2019,idw_atvc_2020,idw_aadt_mean,idw_atvc_mean,office_within_450ft,retail_within_450ft,residential_within_450ft,distance_to_park,distance_to_school,food_100,food_400,food_800,food_1000
59.53,1012140062,1891,{BB38A836-3494-432B-9195-503B16A79198},1032124,0.0,636520502.758,0,1750,7270,92325,60.0,60.0,25,0.04581701572166411,311,392.60205839778354,34.26802065414253,419.4922865419201,264.70255924292735,170.2882987739581,906.6129248539905,13547.086134137702,13629.42159261796,15309.99178565787,121.03554185749275,158.73889413674345,255.28116436865085,14162.166504137844,178.351866787629,0,64411,519723,551.5650618821729,334.34729669075773,11,57,94,126
40.7,1009970010,1988,{A028C633-5D09-49AF-817D-1EBD074DEF9A},1085017,0.0,636520502.758,0,1985,0,104566,60.0,62.0,25,0.14824936235052502,611,3818.076943560289,722.9959488583185,3366.4946883229554,2796.4478244049888,2444.5683829718114,597.5749679338602,9601.617987886108,9258.89645008076,10274.49727185114,147.1830342296473,193.7570718902388,241.21128097951458,9711.670569939335,194.05046236646686,1263600,169671,8574,513.2682835904412,283.63510053402484,12,176,592,821
39.76,1017520022,1965,{6A42288E-C8C4-4F77-BB22-185F08EDD61A},1054156,0.0,636520502.758,0,0,0,92937,30.0,32.0,25,0.002150537634408602,392,447.756942170224,70.00026735338585,522.2305503473215,421.9253759867596,166.94382815609924,890.1641596253208,13520.901262354311,14982.890078572744,16904.347374072484,116.2979585062886,152.70966356275744,299.28852369600565,15136.046238333181,189.43204858835057,0,10342,73518,443.88390071020615,0.0,1,15,41,69
79.47,1004790016,1900,{90BD6698-B096-48CD-B68C-4C2AFFC18137},1007162,0.0,636520502.758,0,1600,6269,94195,24.0,25.0,25,0.004353020622305335,103,112.39269200623843,38.33481361077875,92.27751902439499,28.249426166443314,90.18668830565912,505.9230543950454,7882.090418937294,7399.168256738839,8335.389123606989,116.66182392920769,144.44289863315907,339.69841950675703,7872.215933094373,200.2677140230413,15253,47272,219592,195.25859127722057,1097.7761821859308,15,116,466,659
39.89,1003770005,1900,{123B25A7-60F4-4CF5-95E6-0957C141CD73},1004500,0.0,636520502.758,0,800,3018,92357,44.0,44.0,20,0.04026288715616201,119,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,2535.5853845423817,8349.333173584857,8146.093036836527,9181.09312306315,112.44248709115743,120.29289854925095,342.0751300244805,8558.839777828178,191.6035052216296,0,36258,295494,33.56491909664801,824.7771357764844,5,22,173,311
55.36,1016610048,1920,{75C871DE-D157-4892-8732-A8DEB770F975},1052510,0.0,636520502.758,0,2250,9000,108224,70.0,70.0,25,0.022424463252336862,394,166.71213226089208,28.670564738545412,254.81728462194053,221.8662269744956,55.07964266886485,647.4424332056328,14552.569877755928,14696.328029879765,16443.46856872103,115.97347243787404,150.83811667927878,290.2724601332241,15230.78882545224,185.69468308345895,800,27873,593579,488.1679088180074,585.3710005498997,3,34,102,114
32.22,1008160021,1947,{4C03D7E6-E912-495F-A89C-AE10B21E9A00},1015288,0.0,636520502.758,4943,0,0,116536,30.0,30.0,25,0.009768992069877027,601,1241.586574610277,142.2910189992506,1036.1112240208836,465.47489036565605,649.3651644522474,562.7764904743252,8823.056184217918,8876.599027087159,9999.730420914966,130.53678299734557,123.38344466655265,297.47003580787816,9233.128544073348,183.79675449059212,177162,72494,381470,1134.7227129829948,203.40705107925535,1,65,315,542
42.02,1013980125,1987,{6D586201-0E5E-420C-9998-22C71AE5AA6F},1042127,0.0,636520502.758,3200,0,800,96142,30.0,30.0,25,0.005780346820809248,223,464.18848459393655,32.42863110896195,391.0787287584442,172.85607691959916,159.3045939457075,100.65448780980637,12412.028677636376,11859.833519434189,13287.276654927146,160.6127090824188,182.9776011948897,210.37600283040817,12519.712950665904,184.65543770257224,69837,120371,868550,673.6992326047312,564.861914507368,5,43,194,293
14.49,1008910044,1910,{F19005C9-3E91-4EC5-9171-84D8F047970F},1018912,0.0,636520502.758,0,3300,10636,102912,30.0,34.0,25,0.028463566634707574,403,666.5195160828093,54.49875373286237,589.0122734086632,290.29601249862975,248.61718603316524,1231.9814303231358,14141.102158397493,13280.025419961907,14745.41409068761,128.1485422146013,187.72616575091683,266.3396202873341,14055.513889682336,194.07144275095075,5200,59528,685622,807.1393751320286,849.4961713852476,6,69,343,498
257.52,1012950040,1958,{177DC28F-6B19-4F5E-94A4-FD641ABA78FA},1036149,0.0,636520502.758,203377,7400,0,104585,30.0,30.0,25,0.00041946308724832214,610,3561.0118568809785,239.72922358459732,2680.7081725793896,1810.7920300270594,1072.85690472043,684.55340224375,13202.599717949452,11138.837897396545,12426.595430960044,130.7103928588783,187.5442429993428,257.1733900280805,12256.011015435346,191.80934196210055,1163882,24800,57280,945.4338862166856,1954.0059910817342,7,94,350,574
154.52,1008270064,1909,{50E5A29C-2F43-4E1C-9536-3F3379034410},1015629,0.0,636520502.758,77000,11000,0,99537,32.0,34.0,25,0.005747126436781609,13,340.00131811043036,55.609882224154376,276.7132703946638,92.00564283436235,182.1828185778699,639.5858530251771,8915.192378431537,8602.396552416469,9578.455091060432,137.22572578373624,167.16341739470633,278.61707536440184,9032.014673969477,194.33540618094813,734283,164914,703299,543.8325146847949,858.2927012465104,7,107,405,589
169.0,1001737501,1901,{BF7AD88E-E665-41F4-B044-763F3AC6D7DB},1001877,0.0,636520502.758,0,6935,112516,95595,16.0,16.0,  ,0.0008570983325541531,326,188.91586731479183,18.460043885389204,148.3251271781096,58.51086375270071,65.44764000264192,727.1086428590439,10335.981409723729,9802.79126421137,10971.888012732385,142.42194343187262,164.81983872059732,347.5497058186386,10370.220228889162,218.26382932370282,651637,156453,628842,889.3443305413113,1606.8577707401062,5,52,250,392
37.5,1013250044,1900,{600AE97E-D1D7-40CA-870F-9293FA97FD9B},1038483,0.0,636520502.758,0,1800,2385,101435,30.0,34.0,25,0.015429147559111457,612,1625.4859604328765,98.03325028221971,1074.6586789215937,341.6066464700863,460.1673896313136,331.9592377031886,11333.496045433321,10223.70834275901,11409.724221312452,142.61465745902447,197.33391076645412,238.47822370874195,10988.976203168262,192.80893064474017,665228,73002,270974,1014.6605711632786,1082.5212939641222,15,117,327,474
323.93,1000270017,1921,{1867F324-1719-4953-874E-6CB9DC484865},1000829,0.0,636520502.758,7021,7582,286953,97330,32.0,34.0,25,0.08757988319686327,333,577.027056812978,29.575019720504944,360.7660188941767,174.86258468957203,140.92473597197824,422.0815242033176,5275.864060477575,5198.743753525565,5860.868985578841,112.68580112418171,156.33354704559713,377.42391329442006,5445.158933193993,215.481087154733,1863255,115814,1500190,211.4569868420072,745.9571875590805,17,102,185,200
12.31476741,1021360245,,{D3C7742C-740D-4F7B-938F-941ACA08779D},1089929,0.0,636520502.758,0,0,0,121297,,,  ,0.02752831045186303,605,573.341288783383,58.865613018464984,567.8452915308724,365.9586766552306,134.34362073492184,1382.7815918052274,23347.080472382306,24596.877825578784,27578.3970902961,107.17799841131857,127.61269783255196,312.374653810879,25174.118462752394,182.38845001824984,0,0,0,161.55881852868504,1634.6635586744917,0,11,52,64
122.06,1013910002,1923,{281DA169-0241-4E5B-809C-67FEF6EEC79C},1041786,0.0,636520502.758,3749,0,37538,97934,30.0,32.0,25,0.0023624026137220406,398,741.4622986812504,33.94487670194331,681.6465133133431,315.19746278932655,230.9592510402301,1391.4787510837893,12073.365827829433,11776.394878385954,13300.150322120919,136.53250545842346,152.91064937710192,239.49726379395062,12383.303676112102,176.313472876492,16477,30602,256514,100.3161038990891,1488.8032698598918,0,5,70,121
13.35,1012220017,1969,{A84F2A60-F961-4703-8A8C-0E7E84803C33},1032500,0.0,636520502.758,0,0,0,107479,30.0,30.0,25,0.02987967535047392,310,702.9930608856685,59.65980497086622,862.694215871651,586.7970181236687,263.97195439913554,1273.9157845759892,13532.131212823497,14252.020499532127,16026.454695625605,111.02981086600161,150.4382649892642,262.5667045987052,14603.535469327078,174.67826015132368,41214,45481,563018,372.81018838433937,286.337085065641,0,25,69,102
86.0,1002927502,2012,{5AC854D3-AA71-49EA-9EB4-2BBCCCB9E42E},1088640,0.0,636520502.758,0,10018,18064,92466,44.0,45.0,25,0.010838278144132879,231,687.7809755259548,58.690628730268486,674.3589906579043,211.02078282269986,295.2614162947359,1042.1216020401355,9792.580406107376,10284.665413829758,11556.307890665157,112.92010251430948,142.6924171144624,355.8339355361007,10544.517903534097,203.81548505495752,4600,54713,116364,164.35458897924684,314.53359499876046,10,140,362,456
37.10842499,1017100046,1890,{69C98243-AC50-427C-9611-FF14097C13DE},1053095,0.0,636520502.758,672,0,2814,100048,30.0,32.0,25,0.0015530596383213657,393,233.21139002595066,35.27417027035073,345.14501304691953,253.38005528222544,70.39276117452084,2121.9219513245685,15137.997042146657,16895.728120900945,18906.97981089027,122.96448652299947,158.7750359546423,307.1454193760283,16980.234991312624,196.29498061789005,12344,19125,90357,89.85824405540268,555.3005596144017,3,17,53,75
212.67,1008610064,1917,{D9DC15BE-CF27-45C3-B4BD-83D1ACAE8126},1017000,0.0,636520502.758,68371,3500,0,113633,32.0,32.0,25,0.005747126436781609,403,666.5195160828093,54.49875373286237,589.0122734086632,290.29601249862975,248.61718603316524,571.3907308575224,10194.929858066993,9633.829403124706,10610.851734325563,129.82167727873448,177.7960195739865,269.9198389902496,10146.536998505753,192.51251194765686,1066330,126686,491844,805.9343079362441,729.8773943536137,9,155,465,635
58.74,1004650032,1920,{42B51331-4EDF-4971-A7FD-5BC51C33F0B5},1006787,0.0,636520502.758,1150,0,12500,97739,30.0,30.0,25,0.002263953792122602,407,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,629.9320815121869,9113.7080033743,8186.051862306242,9118.533222319104,128.55115570559238,139.33948651609782,316.12262467996067,8806.097695999882,194.67108896721697,12700,43571,111363,233.10501074149238,992.551675263587,15,132,381,541
48.47,1014140045,1940,{C3624B65-EE2A-4031-ACBD-B1D895930B4F},1043356,0.0,636520502.758,1600,3200,1600,118183,,,25,0.01764725013822487,613,1590.8757848813143,97.57887010862967,1155.86444624975,362.42753598696623,492.6651067420257,416.85931373903094,14363.654700072806,12570.596182877522,14090.716134076603,165.4758982342135,206.62364303861983,216.56776882498576,13674.989005675643,196.22243669927306,45756,95513,556130,472.8047184714183,886.2981936031579,6,54,250,337
715.0,1010497501,2004,{BAA891E1-D4E9-4B99-9644-AE902A339F67},1026318,0.0,636520502.758,781038,418593,441891,93062,68.0,68.0,25,0.00045114720288734207,614,1872.7072229830635,157.01869632146628,1615.0114469152786,524.7193895403911,812.4767882405762,194.98685508628398,12206.29406469919,11159.524234398015,12452.193171672854,135.969610218066,174.8139738834572,128.5098335480314,11939.337156923351,146.4311392165182,1026084,473226,1320784,63.267551490808415,1284.8260168727359,4,59,215,341
69.12056592,1014500012,1910,{9F2764C8-D979-4A6D-A5AF-A5932E3D537A},1045140,0.0,636520502.758,0,1400,9705,123607,,,  ,0.013458441463561833,477,799.3924953281117,32.10497078568708,622.9198702463119,385.10699981871176,233.37033570202883,917.3207488018525,13472.717256854392,13398.792534557142,14991.373928626062,133.8307875942498,176.4629275170768,250.45122508543932,13954.294573345864,186.91498006558865,14183,25952,673435,1546.2342736115534,659.5387527238644,1,50,158,184
101.82819464,1014310021,1959,{C15E6AE4-4F04-4BB5-AD03-B2F451988AEF},1044075,0.0,636520502.758,0,5000,75080,103314,30.0,30.0,25,0.0008449245761877384,398,741.4622986812504,33.94487670194331,681.6465133133431,315.19746278932655,230.9592510402301,1081.2000210468575,13814.485572749287,13306.219851953452,14896.944940424657,133.4985839084045,165.1782153586949,249.02417932655558,14005.883455042465,182.56699286455168,16183,33897,704491,1569.2427772862015,264.8656452305795,6,61,168,205
124.847363,1014120005,1951,{5C365654-50DA-4D91-9D74-E57223A72E34},1043185,0.0,636520502.758,0,0,0,99782,30.0,30.0,25,0.031180363575437714,398,741.4622986812504,33.94487670194331,681.6465133133431,315.19746278932655,230.9592510402301,272.80376211774995,12021.974225712704,11968.477309928672,13423.801739486464,135.63295476212042,164.05384038106382,244.32893900865875,12471.417758375947,181.3385780506143,29166,30990,587501,158.9218360953474,1212.390233202374,3,33,137,185
46.04,1007120014,1914,{6548D9F7-E7E0-4291-9936-EE35FB5D165F},1084974,0.0,636520502.758,33396,16698,0,113301,22.0,24.0,25,0.004533323117393914,618,1329.513724791594,169.79365070291507,1024.5460268281013,281.10539820138035,653.0838808998413,1373.9445649395432,10259.109911962047,10208.418938974804,11451.909484351687,129.6597924540886,142.29927055250545,290.61234777084286,10639.812778429512,187.523803592479,434585,152589,8721,207.97387796815858,1205.3831035884884,2,40,126,201
51.06,1008790065,1910,{58F0D1AF-794A-415E-B42D-DE4E78A5C16A},1018060,0.0,636520502.758,0,1660,3612,92441,30.0,30.0,25,0.010989010989010988,405,620.6177277588355,48.18017025670422,594.1436943760823,258.3272992354445,234.30921772549198,505.3783444117234,8585.753042243965,8836.009535504167,9822.385928212765,133.97555841273504,166.78949359803258,286.5993333642796,9081.382835320299,195.78812845834906,45939,22569,106767,930.9890426403563,399.10071406594005,13,96,323,485
45.40333469,1005290061,1830,{391A22D4-642A-4FFA-ADA8-D24DD513D481},1008450,,636520502.758,0,2000,9092,94887,44.0,44.0,25,0.019865231469327033,619,1188.8617030312198,121.43320120831406,867.521165979655,255.0728775285171,543.9307500611292,195.8352588524532,8219.207353524776,7918.5848477976415,8910.605251019604,128.26651307199407,143.28405646825763,327.093972325288,8349.46581744734,199.54818062184654,258663,164198,167303,731.7265115776889,1443.7382778224805,5,70,451,751
47.50239137,1021430038,1914,{58591158-262A-4007-B676-C40FC3913F5C},1063531,0.0,636520502.758,0,0,0,123568,,,  ,0.0019446182536469261,147,162.34331502689764,38.87169773613198,256.41795806488153,276.9882912906669,51.673950874104456,841.2837081910826,16525.762829055875,19138.896827554785,21094.415678605736,112.17581092364271,128.5379398659447,354.16935357138476,18919.691778405464,198.29436812032407,1500,28565,262056,680.580806222293,468.56991910646553,4,29,75,93
47.14,1004060013,1900,{B1053258-4CEC-492F-A027-9064AD734614},1077004,0.0,636520502.758,0,1000,7055,114352,30.0,34.0,20,0.001627138834741174,119,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,714.8528937317936,8422.519104790957,8111.794777843771,9077.143116107023,118.03871790716533,140.2806579682503,320.7887561940919,8537.152332913916,193.03604402316918,17790,113129,8594426,49.4419254718848,617.8668454129545,5,60,255,322
68.74,1015940029,1920,{CAED8460-CB49-4C4E-A21F-231537C3FDFF},1051397,0.0,636520502.758,0,1600,22040,96110,34.0,34.0,25,0.0016562300319488818,441,135.2701328846278,21.006855432940476,192.1243889473614,161.71620913624562,45.240679942704126,737.3250611575065,11035.059971271976,11787.736168916046,13301.173070502868,106.93954117777893,140.15811935612766,282.61133468079447,12041.323070230297,176.56966507156702,2374,11600,1334310,110.53405832001359,311.19655695292,1,5,57,101
39.64,1004540042,1920,{3D1A23F1-CA04-4D12-97FD-71505A96C184},1006495,0.0,636520502.758,0,935,2805,115226,30.0,30.0,20,0.00830116390444954,119,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,562.5213751969725,9614.87407995595,9607.618795842625,10765.890061909875,132.54868475122925,165.9541179683576,316.274700878754,9996.127645902818,204.9258345327803,8849,28429,101858,234.56588130070114,252.76086386067593,9,116,311,420
23.61,1019750029,1901,{CE4D7B7B-4903-4CC5-B578-E9B367DDB014},1085355,0.0,636520502.758,15800,0,137200,117382,30.0,30.0,25,0.009855027859528985,307,451.19904007117043,23.575444867248926,386.0650154024818,102.49607402508178,163.37620298400145,1418.80319993473,11803.792134047313,12767.106605248093,14156.800074064586,92.17043141828336,126.39173055115441,282.81046784326105,12909.232937786664,167.1242099375663,5491280,4386,153165,372.7535844819052,637.6062444489802,8,21,61,75
58.2,1011230040,1892,{D7AABBC1-BAE6-4DE6-BBA7-745733051435},1028567,0.0,636520502.758,4272,0,800,113852,,,  ,0.001352670742070995,160,285.8620931081874,16.221316802819466,285.8625843011725,103.94936913784132,86.74142004012964,221.25814261349922,11471.968286178879,11385.94855118609,12717.955942387376,120.08386038410556,168.81816166678283,224.87867489054045,11858.62425991745,171.2602323138096,23999,0,727967,261.9863483978048,1559.4681521583275,0,37,84,111
56.99,1019230160,1910,{A9B009D6-8D55-4226-BE63-877061CB352C},1058407,0.0,636520502.758,0,700,6925,103182,30.0,30.0,25,0.024150422632396067,154,128.75805057371286,16.942876423762648,174.33273849020372,142.31908197720202,47.70911648934261,203.22203660861675,11809.298454898437,12879.53042473651,14450.96799478683,101.9992618821483,139.13019421056148,283.33301524184424,13046.59895814059,174.8208237781847,0,40838,785625,328.9064942485448,226.84725590111606,3,8,56,93
31.56461064,1006180005,1930,{36FFEB66-993E-470A-B677-F27821B06803},1080216,0.0,636520502.758,27067,5473,0,102790,30.0,32.0,25,0.00840115515883434,618,1329.513724791594,169.79365070291507,1024.5460268281013,281.10539820138035,653.0838808998413,513.6066361733024,8911.592226165263,9078.729222130785,10196.739781556389,132.26642107742447,136.6136760101211,293.6848361701217,9395.687076617478,187.5216444192224,2405126,51869,298486,150.8765607040057,1016.4862893265658,3,73,229,337
48.87,1010570033,1910,{9BB4B787-E89A-4DFE-809A-283A75E02FDE},1026570,0.0,636520502.758,0,2000,4876,104697,32.0,32.0,25,0.002454098231473247,162,489.67365606683927,80.55384319204768,498.98516739803097,220.54823219145294,326.71210732445576,1180.4537747535257,11217.122646661506,11458.245726198087,12786.742055431432,168.2535728779565,186.8005568057113,240.45973801700399,11820.703476097007,198.5046225668906,12610,39167,190591,274.24191556158235,497.9917844117215,7,120,360,508
57.28,1002750025,1910,{E23964A0-253B-41A0-BF5C-556250AF85ED},1003283,0.0,636520502.758,0,1567,6028,94276,30.0,30.0,25,0.07088676284962664,234,379.54068802087295,44.7208756204123,408.8965039116733,233.52235053367033,177.37709928224135,1141.3159666018016,8093.004374649766,8242.370224041659,9301.999120237682,114.36919748824255,147.55384561949657,362.9128893585208,8545.791239643035,208.27864415541998,16429,51908,1496109,192.90338640586336,701.5124416618432,3,60,231,348
147.44,1019730001,1901,{09B98FDE-B05D-49DE-A3D3-103A0CCC0B1B},1084463,0.0,636520502.758,1368870,0,0,117382,30.0,30.0,25,0.009855027859528985,307,451.19904007117043,23.575444867248926,386.0650154024818,102.49607402508178,163.37620298400145,1123.441378003114,12831.61663122403,13461.113055285003,15066.320090391697,86.9405540770246,128.18000178803592,282.2562246590028,13786.349925633576,165.79226017468775,6860150,4400,208080,94.41753250004554,979.3458426224818,8,23,64,76
39.03,1007920045,1900,{3C9BD4B4-DF32-4DBE-AA02-46DAE7205805},1080574,0.0,636520502.758,2000,1000,0,101023,64.0,65.0,25,0.016971229360609894,601,1241.586574610277,142.2910189992506,1036.1112240208836,465.47489036565605,649.3651644522474,460.1400854883045,8363.416363737491,7884.824244979956,8807.753439367772,135.40738682189783,143.64996547619685,291.8068923645563,8351.998016028407,190.28808155421697,128933,94529,226750,679.3302027568677,250.88509400149428,8,57,297,457
56.9,1008730014,1900,{AFFF1135-CF07-4171-9923-50C765C7D0B2},1017841,0.0,636520502.758,0,3970,38506,99495,30.0,30.0,25,0.0014571064294821201,602,2468.804860363969,250.08722439886427,2097.6826506558523,634.9174053003103,1273.9813336413235,612.6999790054391,8338.239901420138,7977.680305547491,8946.654179023833,131.55717851364,144.97224101506708,298.1746407775449,8420.85812866382,191.56802010208398,558755,70707,133501,407.817301049813,342.7396681667166,2,74,313,476
55.44,1008950074,1920,{6F87F14E-6AF6-4E62-9D44-1F096609D19A},1019489,0.0,636520502.758,0,1100,3971,104585,30.0,30.0,25,0.00041946308724832214,610,3561.0118568809785,239.72922358459732,2680.7081725793896,1810.7920300270594,1072.85690472043,659.2112404400605,12389.381886168989,12360.18422280627,13798.103761052114,131.9161660029128,193.9918662293449,257.84161717234247,12849.223290009126,194.58321646820005,690333,32501,147570,418.2195453997297,1602.2546652795813,14,92,411,622
109.15,1008590058,1921,{D6871765-BDF4-47D2-8FF3-2E1E5CC1717C},1016938,0.0,636520502.758,0,3332,23316,100268,30.0,32.0,25,0.002500910927821392,404,515.2693234283225,61.121718555269105,443.0874069143731,216.5262223605123,227.44007775229232,550.3731045710808,10348.524520065283,10329.637903139039,11478.55354147204,130.607022977704,174.8138990150972,274.30716071498256,10718.905321558786,193.24269423592793,578652,99294,490762,969.2351131280415,164.85636667351767,10,164,411,587
64.2,1022210011,1925,{B560A4BF-288F-4DCD-8B30-35C474853AE0},1064768,0.0,636520502.758,0,5000,88250,96297,40.0,42.0,25,0.017537257263284662,298,105.33935448555954,32.29537385002999,163.99339800035426,149.54064299498327,41.851077685104656,899.4503897072678,14477.885384551972,16845.627175950485,18611.81119492558,129.30022057878182,159.37012431481918,296.51571431794906,16645.107918476013,195.06201973718336,0,15000,88250,670.7915107769529,331.0367633269127,2,57,77,79
22.12,1008950022,1920,{B47C0614-2F09-40FB-91C5-204FFBF0C691},1019471,0.0,636520502.758,0,3120,0,104585,30.0,30.0,25,0.00041946308724832214,610,3561.0118568809785,239.72922358459732,2680.7081725793896,1810.7920300270594,1072.85690472043,696.2138866946872,12352.184448119333,12357.190121702253,13791.369359606782,131.81163104214164,193.3880158662806,258.11457886746985,12833.581309809457,194.43807525863068,692181,32501,148214,403.2029993959973,1561.6348938234214,12,92,410,627
199.0,1006460001,2020,{83772CF8-2F39-4071-9FAA-E05C8EA42EF6},1090681,0.0,636520502.758,100809,30488,0,92118,,,  ,0.00392637320964966,618,1329.513724791594,169.79365070291507,1024.5460268281013,281.10539820138035,653.0838808998413,1749.0219383969995,14493.185657458895,15000.16709886026,16837.372369026903,129.02900196608218,154.4294333086428,291.47684971582424,15443.575041782018,191.64509499684974,347941,112650,0,6.232851144694783,1600.6618121866627,2,30,115,176
87.64,1008160078,1920,{4F8A7E40-48A1-4C62-B636-0332C06B3B04},1015303,0.0,636520502.758,0,3000,19000,116536,30.0,30.0,25,0.009768992069877027,601,1241.586574610277,142.2910189992506,1036.1112240208836,465.47489036565605,649.3651644522474,132.31132598114533,9339.874765364459,9566.42402546901,10701.4758068592,131.94420065713786,163.35793875398204,295.7702608123868,9869.25819923089,197.0241334078356,172914,69014,105308,1275.124450409117,469.87465383742756,0,62,304,531
295.69,1013750016,1928,{997802C2-2F0E-40BC-AD90-1CE48024720E},1040801,0.0,636520502.758,118733,18000,0,103266,44.0,44.0,25,0.013772304599145514,8,549.0746447552657,27.316380068069595,379.2838934357193,53.0576981179416,167.351044830532,574.4143736952337,10803.665525569686,10416.38732193733,11798.87902211772,166.0237735204081,174.18798845885186,178.62535513812853,11006.310623208245,172.94570570579617,2712958,244449,344120,416.2823188572141,1965.0064789721114,5,64,220,385
430.96,1000290001,1983,{829D28CB-3B85-497D-88F2-654397C70F78},1066031,0.0,636520502.758,993569,14000,0,93787,24.0,28.0,25,0.001282625018490397,635,709.1213417420126,70.81404771259596,651.1195144419904,370.71407917832164,167.51189952738858,520.2186724985086,7115.034577902685,7352.343914437492,8346.836464223075,109.43923896147705,152.31162449619293,366.6929885853069,7604.738318854416,209.48128401432564,3420718,221351,240209,271.350014141521,157.9957815640926,29,82,166,187
42.0,1001947505,1854,{9B3C7B61-C595-4D92-8676-3566FE2CD423},1002309,0.0,636520502.758,0,0,8218,95619,44.0,44.0,25,0.05726975222066386,623,1404.6832401392203,87.59943460824753,1091.7024125635296,204.58741906319807,552.7090258655517,694.1787421052285,8774.264521082932,8722.485835664342,9770.759580124693,127.106415172513,159.0469145548812,344.4510293878142,9089.169978957323,210.20145303840278,376252,127807,129719,789.5228104198225,1150.5386697111824,5,75,312,448
68.48,1018510001,1927,{2805C521-76A3-475A-91EB-954ADD452A31},1055891,0.0,636520502.758,4882,18148,0,92687,60.0,60.0,25,0.018539644701742436,310,702.9930608856685,59.65980497086622,862.694215871651,586.7970181236687,263.97195439913554,613.507478449224,13030.841654689308,13368.120696525897,15121.71630547708,112.43708183796493,134.47338134842585,267.5276336469642,13840.226218897427,171.4793656111183,31924,35921,668745,360.42909061388815,459.33829103911154,4,23,66,87
157.1,1001010001,1886,{A92D2A32-8040-4B53-83E7-7177DEA1F027},1001355,0.0,636520502.758,0,11890,99795,95552,10.0,12.0,25,3.3704015084419195e-05,628,2296.9754121691785,138.17136248209852,1645.3968108923332,875.9797342780914,650.9458443292497,362.67454686393165,7910.627859420142,7492.220750146823,8465.20455387576,113.65930015548982,149.77644592843336,369.0576194124314,7956.017721147575,210.83112183211816,139774,38646,317601,106.9967540576043,217.3385061446104,1,66,220,350
55.35224875,1010580064,1901,{9F59ED98-C80E-4AF8-B5DC-34ED84E42CA2},1026632,0.0,636520502.758,0,2000,7650,120198,34.0,34.0,25,0.005876326957931353,162,489.67365606683927,80.55384319204768,498.98516739803097,220.54823219145294,326.71210732445576,1732.7993034089698,11763.603391101193,11605.293304131967,12954.90211418245,158.31553202797048,185.5137915479804,244.0492549962428,12107.93293647187,195.95952619073122,102164,14196,74930,94.61820748173618,477.0927674226846,4,65,269,375
76.0,1004997504,1878,{EBDAB16C-4B67-41D1-81CB-7C77956BC992},1007624,0.0,636520502.758,0,4906,11614,93295,24.0,26.0,25,0.003817983481377591,17,465.40646615673097,42.88692632969192,336.2829315045613,51.61581229641698,161.71620623754157,601.7189551831924,7424.769937031545,7108.612497100599,7991.961822325181,124.00117407087889,148.6320238141363,331.05692522030307,7508.448085485776,201.23004103510607,386008,122577,257334,838.2587924181481,1274.5482924714845,1,90,381,597
298.90362635,1015140008,1971,{D51193FF-A75A-4657-9F59-24E3F6F7A3B2},1047928,0.0,636520502.758,0,2000,204406,104920,50.0,50.0,25,0.07908184636005697,397,1168.5142938300596,60.24255207188666,1087.2616706494805,571.048297363842,383.0068052677777,218.89150863647114,12242.338451821512,12653.975844013767,14268.580408802485,133.6932029226113,160.67580380324813,256.1221707990815,13054.96490154592,183.4970591749803,27414,30438,607964,217.89482053122424,485.4070427329152,4,33,142,192
151.28,1008620024,1912,{747A18C2-4EF8-4003-B26F-03A831B023E7},1017015,0.0,636520502.758,0,11500,99727,113633,32.0,32.0,25,0.005747126436781609,403,666.5195160828093,54.49875373286237,589.0122734086632,290.29601249862975,248.61718603316524,373.6207380675977,10663.972505554188,10221.571384206698,11331.758056555218,130.10325469064207,179.08841311702596,269.26835534067624,10739.100648772035,192.8200077161148,1261769,153993,487245,576.8056126120127,610.3683143715717,8,146,460,651
46.34,1008180001,1904,{4A4B77E7-890B-4621-A887-D3A1A87EFE62},1015370,0.0,636520502.758,3696,2000,0,101023,64.0,65.0,25,0.016971229360609894,601,1241.586574610277,142.2910189992506,1036.1112240208836,465.47489036565605,649.3651644522474,300.17072419581757,9518.257022066822,9846.361032625195,10999.406731870895,133.1725841291321,141.87778801320334,293.51794840956205,10121.34159552097,189.52277351729916,28282,24654,139221,965.456771017467,138.47895389769877,5,68,299,504
58.55415385,1017750028,1905,{095E5196-4DD7-4541-88C7-B06C84E6030E},1081564,0.0,636520502.758,0,0,0,96392,30.0,30.0,25,0.0032460470406663333,392,447.756942170224,70.00026735338585,522.2305503473215,421.9253759867596,166.94382815609924,489.95648410775067,14744.36163641213,16426.829504828973,18433.243078154574,120.53021200377381,158.28704219705514,319.0946642320454,16534.811406465225,199.30397281095813,96438,16669,431769,436.4638732521719,263.00257933528036,0,11,30,66
