flag_restaurant_one_year,bin,camis,latitude,longitude,open_year,close_year,years_open,food_100,food_400,food_800,food_1000,bus_100,bus_400,bus_1000,train_100,train_400,train_1000,office_area,retail_area,residential_area,street_width_min,street_width_max,posted_speed,dist_station,dist_park,dist_school,office_450,retail_450,residential_450,ridership_morning_mean,ridership_midday_mean,ridership_evening_mean,ridership_night_mean,ridership_late_night_mean,idw_aadt_mean,idw_atvc_mean
1,1004778,41312815,40.72572251,-73.97900228,2017,2019,2,3,107,516,805,0,9,44,0,0,3,0,2000,16836,30,30,20,2162.806709,55.33018748,698.5874103,4200,62262,1219226,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,7688.948338,186.6018015
0,1010413,50079360,40.73127415,-74.00669674,2019,2019,0,15,196,677,843,1,5,18,0,2,7,0,2500,19232,50,52,25,1192.40801,433.8176026,127.8822912,184370,177976,1648686,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,8859.242159,194.6154707
0,1065015,50106052,40.87070884,-73.91476222,2021,2021,0,2,15,79,95,2,6,17,0,1,4,0,2000,16928,62,64,25,471.1223589,705.2158967,764.4481531,71875,23533,731519,44.73818714,63.36793645,42.40363658,15.70499892,12.01260365,18989.96822,179.7372126
1,1006761,40560896,40.72933331,-73.98938872,2017,2019,2,40,321,953,1451,0,2,38,0,2,13,0,1769,7076,30,30,25,520.8233681,378.5194506,825.5695601,401173,241994,934284,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8479.920833,195.1959094
1,1028832,50043101,40.77383363,-73.98509597,2017,2019,2,0,54,274,445,1,14,44,0,1,5,0,0,0,40,40,25,456.3261096,0,114.8624967,793260,0,1619202,174.1935088,494.2565951,505.7692347,278.4446508,31.47244723,11863.33681,188.0843277
1,1004231,50043011,40.71937205,-73.98493143,2019,2021,2,24,241,649,1058,0,2,48,0,2,6,0,12115,42816,24,26,25,709.7132433,148.8846342,324.138927,114020,135548,1377164,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,8278.685275,194.3380078
1,1008735,50011127,40.72939143,-74.00100665,2017,2019,2,64,355,833,1183,0,6,18,0,3,14,0,1302,6513,24,25,25,1018.917067,164.0455152,1372.70263,133196,195921,1356226,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7636.270283,191.5769076
1,1063014,50000433,40.84196496,-73.93901785,2018,2020,2,7,64,150,212,1,11,35,0,2,5,0,8800,75302,30,32,25,373.2408272,86.16217613,195.6935358,52138,114131,701748,363.4717769,565.6669137,572.9134235,130.1690513,57.27767169,15362.28124,199.942546
1,1000798,50005564,40.7074792,-74.01316145,2017,2019,2,9,161,527,631,1,3,15,2,7,20,0,4050,10200,32,32,25,61.57528232,665.6221706,561.8970827,2565131,402533,2434673,111.7680939,198.3925968,186.0850779,50.50518332,18.08623626,10913.17279,200.6628681
0,1007164,50087943,40.72143425,-73.99505034,2019,2020,1,28,251,1033,1536,0,2,30,0,4,17,0,790,11085,24,24,25,454.0599103,243.2117296,1050.212036,88547,270474,1151271,26.31844051,87.35423344,104.9887105,83.90498028,36.38720482,8025.343379,200.1495074
0,1060860,50069443,40.82668789,-73.93929207,2018,2019,1,4,17,90,153,1,10,51,0,2,8,0,3950,4780,30,30,25,1218.786749,150.8163933,518.9979357,6181,55125,2043160,79.15161453,71.43191509,42.32084922,17.83861521,15.71580528,14581.06384,177.6937433
0,1064276,50114075,40.85067595,-73.93752783,2021,2021,0,11,69,165,204,2,8,33,0,2,5,0,4000,55208,42,44,20,395.3195909,589.7416768,640.8919348,24817,122522,1343902,251.7722312,222.2648712,125.1120142,32.38013195,24.02544851,21062.82742,201.2232811
1,1078101,40554183,40.73149923,-74.00666068,2019,2021,2,12,203,676,845,1,5,18,0,2,8,0,720,3036,32,32,25,1262.18146,510.523939,209.0683995,184370,177976,1645021,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,8237.201695,194.5010267
1,1007186,41139608,40.72093474,-73.99591981,2019,2021,2,41,276,1051,1448,0,2,33,0,3,18,0,1545,11326,24,25,25,564.2688642,192.9335818,981.176496,36068,345886,1381317,90.0699789,301.2510141,367.9419425,179.7353131,48.99107672,7752.600896,201.1001774
0,1008385,50100226,40.72855144,-74.00475897,2021,2021,0,18,275,689,940,0,7,18,1,2,11,250,1150,0,34,34,25,193.5432585,302.5042438,364.9438636,1427922,66425,702277,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,10666.76097,196.6499119
1,1008692,50046379,40.7295918,-74.00081182,2017,2019,2,67,345,834,1196,0,7,18,0,2,14,0,1000,5375,24,25,25,975.8063353,284.9558234,1520.88939,133917,211641,1270497,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7314.883055,191.3588885
1,1022638,40836801,40.75712334,-73.98353317,2019,2021,2,39,386,1469,2079,1,7,35,0,8,23,0,11556,0,40,40,25,741.0674156,645.4684446,62.48940769,8095603,1723336,102914,120.7983439,898.4468384,1887.78032,543.1921043,118.1551654,10165.42147,196.4904302
1,1063806,50049617,40.85314792,-73.93091403,2017,2019,2,9,57,138,177,0,9,27,0,1,6,0,3000,16340,42,42,25,789.6402937,365.2673251,601.3457651,5818,52521,1022352,202.7768162,196.462564,108.5845768,40.46759347,36.61959515,17908.15306,217.1029832
0,1000043,50117920,40.70477824,-74.01409866,2022,2022,0,2,163,408,504,0,2,9,1,7,15,190693,15787,0,22,30,25,27.20672676,41.62712108,330.030023,5333820,128787,892764,264.2436569,514.2604295,618.3507193,118.6291831,43.95657599,12508.44971,194.9626881
0,1004368,50080795,40.7204991,-73.97836178,2018,2019,1,2,19,251,617,2,7,41,0,0,2,0,826,1414,46,48,20,2562.145723,191.64616,388.091203,3600,26116,8548767,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,8855.747651,194.3200849
1,1007377,41686709,40.72438484,-74.00584461,2020,2022,2,1,143,593,975,0,5,17,0,3,15,0,1965,12772,30,32,25,603.0889987,553.3004682,149.8085847,2003585,171034,556611,39.28250768,121.0893667,164.7317462,59.86605691,24.28141347,11415.84762,206.0542392
0,1082810,50080379,40.77324011,-73.98069136,2018,2019,1,6,77,298,469,2,10,45,0,1,6,287822,0,0,32,34,25,367.607981,258.5898663,843.1669968,1940367,154944,1812331,174.1935088,494.2565951,505.7692347,278.4446508,31.47244723,10900.21722,170.848435
0,1001007,50086442,40.70630767,-74.00789529,2019,2019,0,34,241,506,602,0,3,17,0,4,20,0,46636,774779,12,14,25,267.1287945,615.4854066,1065.125419,3673751,323961,4478488,159.1985984,350.892602,551.804363,133.4034127,28.50103914,4834.979297,216.3068195
0,1003054,50110148,40.71985886,-73.99920995,2021,2022,1,13,262,800,1313,0,0,30,0,5,20,5315,1265,0,36,40,25,284.7677493,100.6869937,442.0491615,793167,349942,822538,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,7988.078762,206.8592006
0,1055644,50112310,40.79948647,-73.96266771,2021,2022,1,11,69,194,257,1,14,56,0,2,8,0,1200,6365,60,60,25,1203.869088,101.9691162,496.8241875,264781,51604,993756,98.28256044,123.3961642,89.96514729,29.0082114,12.33676888,14271.82127,173.1296741
0,1004228,50078916,40.71957515,-73.98482676,2018,2019,1,23,254,652,1069,0,2,49,0,2,6,0,800,7550,24,26,25,749.2242803,134.1634327,289.2495743,118505,141490,1427870,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,8296.255099,194.2821889
1,1006991,40700664,40.71943062,-73.99633837,2019,2021,2,29,314,1005,1328,0,3,33,0,6,20,0,1953,1953,24,25,25,745.2948193,682.8767686,546.6895179,262675,371700,1111379,26.31844051,87.35423344,104.9887105,83.90498028,36.38720482,7705.951966,202.4342001
1,1010919,50070263,40.73596514,-74.00183668,2018,2020,2,17,233,858,1163,0,4,17,0,2,13,0,825,5575,22,22,20,909.1541455,186.2285131,775.9604563,4500,110915,1097720,122.0010953,259.5622631,266.0474756,219.5916714,83.94983796,7797.69083,189.8371449
1,1001030,41175648,40.708624,-74.01099752,2018,2020,2,9,246,612,685,0,1,18,0,11,21,374003,22604,0,26,28,25,459.5883182,1127.213521,129.4284408,9837528,282898,576941,165.098641,342.7609419,443.7251621,106.2722568,26.03088575,6246.570295,194.9694839
1,1004778,40711118,40.72537372,-73.97792003,2017,2019,2,12,62,430,720,0,9,42,0,0,1,0,2000,16836,30,30,20,2162.806709,55.33018748,698.5874103,4200,62262,1219226,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,7688.948338,186.6018015
1,1010378,41225181,40.727533,-74.00729528,2019,2021,2,9,110,600,785,1,4,17,0,2,10,750567,46910,0,32,34,25,567.9503949,339.4418575,518.5753396,4302483,110085,669473,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,8803.514447,208.7706311
1,1051477,50003434,40.78861938,-73.95345424,2017,2019,2,8,43,158,240,0,7,32,0,1,3,0,2000,8560,30,30,25,1204.7577,423.2057795,1470.869842,28558,27988,1912936,240.0115856,426.226698,432.10882,107.748112,25.08904204,12941.63524,180.9927549
1,1052882,50072237,40.79368152,-73.93778737,2018,2020,2,0,55,198,242,1,6,30,0,0,3,0,1355,2700,50,50,25,1875.323099,99.39510871,562.2117133,2500,8625,725421,219.95196,259.7836997,170.7526979,55.10004677,28.70738142,16757.57394,190.0568893
0,1083633,50092090,40.74820595,-73.98611948,2020,2020,0,71,340,1294,1855,1,11,45,0,3,21,141550,4264,0,30,34,25,584.9516714,406.8309318,1059.719429,5738020,763532,1161946,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,10986.77327,179.67744
0,1084100,50099843,40.81380892,-73.95593289,2019,2020,1,8,46,127,179,3,13,55,0,1,6,0,3500,15130,60,60,25,980.2228015,218.6074506,582.5176789,232244,80859,4170900,123.3509833,226.0460576,210.5708291,85.41275356,22.77311535,13037.79824,175.2821612
0,1019821,50096869,40.74036085,-73.98201809,2019,2020,1,28,201,654,1019,0,10,61,0,2,10,0,7866,154065,32,34,25,1192.156559,808.080886,598.1660303,171300,109380,2111351,201.9866795,429.6357254,499.3011351,212.2576087,55.73475984,10956.61608,196.1157934
0,1032664,50107443,40.78402096,-73.97769468,2021,2021,0,35,136,294,351,2,16,46,0,1,6,0,1000,7750,60,60,25,509.437173,391.8138473,846.2972612,56795,222232,2188282,200.4001425,392.1814712,381.8847802,140.6255404,25.29652839,13539.26609,193.4131437
1,1036485,50044433,40.75934371,-73.96944763,2016,2018,2,36,295,874,1175,0,9,39,0,3,8,9796,2449,0,34,34,25,495.6659122,998.4235943,540.1076723,7993149,362548,849186,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,11765.84462,188.2771096
0,1053712,50105635,40.81003783,-73.94381203,2021,2022,1,7,46,124,172,1,10,55,0,1,5,0,3500,58744,30,32,25,941.0550988,83.53954747,1095.876467,7789,104684,1365630,187.1610789,324.3423349,279.7161782,94.60418703,30.99728369,14861.35313,181.5678185
1,1008692,41573739,40.7295918,-74.00081182,2017,2019,2,67,345,834,1196,0,7,18,0,2,14,0,1000,5375,24,25,25,975.8063353,284.9558234,1520.88939,133917,211641,1270497,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7314.883055,191.3588885
0,1001607,50103610,40.71684487,-74.00738429,2021,2021,0,11,160,524,846,1,4,21,0,4,20,0,29417,45510,18,20,25,526.5158295,432.3045837,1339.862367,1720298,299650,710817,132.4699669,400.1162923,511.9922248,154.1532883,25.54471079,7351.489311,211.3546092
0,1005344,50083109,40.72078057,-73.98885616,2019,2019,0,45,346,1032,1442,0,7,47,0,3,12,0,1350,6649,24,24,25,834.8839137,193.839392,647.609957,64605,274358,1169825,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,7113.986141,190.5417354
0,1008962,50117143,40.73039827,-73.98928391,2022,2022,0,16,286,971,1423,0,7,38,0,3,14,0,18000,243940,30,34,25,358.1253262,444.1962399,738.0791922,1084098,411114,1611228,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8707.728377,194.3946046
1,1062060,50018027,40.82872361,-73.94875748,2017,2019,2,14,55,132,179,1,9,43,0,1,7,0,3000,33624,30,30,25,908.718331,65.41998286,750.2854084,1500,72403,1485476,225.8518764,262.8447019,155.546897,59.64932123,41.11998015,18501.66277,166.4857593
0,1015825,41503714,40.74743743,-73.98620265,2022,2022,0,90,343,1216,1801,1,11,45,0,4,21,2200,8681,0,32,34,25,855.2269126,622.6386469,1103.996787,5834905,549294,513657,81.35586237,260.4354571,320.0035155,166.0405125,52.22506002,10509.76896,190.3678504
1,1066526,50040952,40.71373788,-73.9940914,2017,2019,2,16,196,607,872,0,10,32,0,1,12,0,50706,0,32,34,35,1090.985838,80.11101227,496.8056768,148848,203066,333698,217.9916178,376.504674,346.3594401,151.6853378,40.88689069,32403.47356,206.7129929
1,1079360,50039083,40.79710246,-73.93461306,2018,2020,2,5,44,165,201,1,5,23,0,0,3,0,1800,2862,70,70,25,1872.830987,1.487019268,237.3704485,7115,60419,752654,262.725353,356.1424574,240.1156216,72.61127793,36.17929309,16592.03669,196.8763638
0,1001227,40591269,40.71052901,-74.00937828,2018,2019,1,21,195,632,734,0,3,23,1,10,21,1049861,45000,0,28,28,25,597.8699826,539.1852018,805.1466638,13094414,641444,462938,183.5446981,348.1825296,386.7862094,81.85457259,24.54167562,7030.645904,209.8235574
1,1001241,50064502,40.71186306,-74.00821698,2017,2019,2,6,207,592,858,0,3,24,0,11,22,465331,15500,0,34,35,25,598.6784974,124.7157963,824.6432064,5067714,230809,1366328,38.63660219,136.0700028,173.9961817,44.42649303,13.23239792,9114.576573,205.813615
0,1082153,50079399,40.74906882,-73.97568171,2018,2019,1,16,196,762,1268,0,7,52,0,2,8,887434,11300,0,32,32,,1017.457931,905.0800565,1698.321893,3709578,160493,2460400,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,12018.04192,192.8018828
1,1003090,50093570,40.71913969,-73.99679654,2019,2021,2,28,323,972,1308,0,2,33,0,6,20,37000,2500,0,34,34,25,852.3670436,696.5364471,353.69334,279522,407204,1331258,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,7822.851658,203.2716887
0,1005849,50085102,40.72656881,-73.98476022,2019,2020,1,63,359,934,1222,0,6,48,0,0,9,0,4671,28027,30,34,20,1696.557619,339.9582456,902.0303356,5031,177107,2503625,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,7737.678197,191.4811449
1,1033616,50001933,40.79244094,-73.97337613,2020,2022,2,7,78,196,273,2,10,42,0,1,5,1031,4867,97618,30,30,25,533.2730716,64.82819663,601.7719565,4689,100964,2035842,582.4341165,867.6646852,704.7831289,260.9679649,58.44692526,15267.67116,175.3414102
1,1037555,50011303,40.75161005,-73.9738184,2019,2021,2,38,286,861,1266,1,9,51,0,2,9,533565,0,0,32,34,25,869.5518304,852.6536901,2539.841794,4119620,238615,1058923,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,11040.73874,191.9558888
1,1008200,41314372,40.72510111,-73.99226844,2017,2019,2,20,229,1106,1713,0,8,29,0,3,13,0,3431,5586,30,30,25,631.4659992,274.0428711,1130.185692,90483,177418,1155707,243.6633568,848.3870609,1154.614477,518.6735796,121.7613713,8390.113974,198.0656884
0,1008386,50074142,40.72855693,-74.00481669,2018,2019,1,16,270,688,937,0,7,18,1,2,11,0,1953,0,18,20,25,181.5618323,258.2582199,320.7887509,1427922,67925,688346,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,9257.667873,196.7922825
0,1015843,50101367,40.74767903,-73.98672952,2021,2021,0,75,357,1227,1818,0,8,44,0,3,22,0,3700,0,32,34,25,491.5104353,196.8203099,850.8339937,6006496,890958,1489334,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,10725.60369,191.2221814
0,1037555,50117720,40.75161005,-73.9738184,2022,2022,0,38,286,861,1266,1,9,51,0,2,9,533565,0,0,32,34,25,869.5518304,852.6536901,2539.841794,4119620,238615,1058923,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,11040.73874,191.9558888
1,1038462,41636886,40.7559978,-73.96927591,2018,2020,2,23,284,769,1155,0,9,40,0,2,9,0,1417,6903,30,30,25,679.0441214,960.1678451,1366.571976,2973803,185257,1302438,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,11304.26411,195.7393636
0,1063962,50080328,40.85155119,-73.93210855,2019,2019,0,9,69,166,183,0,10,30,0,1,5,6000,12960,0,42,42,25,791.8258344,318.8296465,504.9458523,56401,68929,984885,235.3604119,279.2588841,176.7108866,58.27383181,42.42922672,18934.88389,219.9232225
0,1005716,50095577,40.72216417,-73.99177814,2021,2021,0,7,286,1097,1625,0,9,29,0,2,16,0,1375,5460,66,68,25,664.1187555,99.62324865,389.5698217,86831,175621,897785,210.1801867,380.4782908,386.8417074,289.9681104,104.6312088,8254.657502,195.9250155
1,1008300,41489806,40.72930634,-74.00151177,2017,2019,2,56,361,827,1144,0,6,18,0,4,15,0,760,10583,30,32,25,1035.539035,132.4525027,1209.118881,52815,177311,1270004,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,8341.07559,193.5242803
1,1057557,41333314,40.80427312,-73.94805034,2018,2020,2,5,38,171,258,1,9,58,0,1,8,928,1161,2784,30,32,25,889.470629,679.1005063,579.4402079,3607,36351,777756,198.8752584,241.750927,170.47157,58.79742146,22.66116271,13250.38098,178.0728278
1,1064228,50056063,40.86487914,-73.92686336,2017,2019,2,10,65,156,174,1,4,17,1,1,5,0,7500,67152,60,60,25,161.9396645,192.9321731,504.4731201,3971,155893,817770,167.2848152,160.5601448,91.78307946,27.89063418,25.52229992,14782.95882,184.7945493
0,1088750,50099157,40.70833538,-74.01476309,2021,2021,0,8,133,507,618,0,3,11,0,5,19,389182,17239,0,24,24,25,348.1172637,319.8335223,521.7084679,990878,143445,1815459,111.7680939,198.3925968,186.0850779,50.50518332,18.08623626,27544.57232,201.81623
0,1001080,50077334,40.70918685,-74.00904625,2019,2019,0,25,246,604,704,0,3,21,0,10,21,0,531,0,24,24,25,789.0730624,1036.772173,863.6660729,8083774,473707,1167871,848.854941,1610.1634,2221.022617,631.0666442,132.2419319,6737.763186,204.1781849
0,1003798,50092851,40.7144404,-73.99185845,2019,2020,1,28,172,688,916,1,9,34,0,1,10,0,2120,7796,24,25,25,539.100712,184.6792919,589.4827794,180841,224413,679207,217.9916178,376.504674,346.3594401,151.6853378,40.88689069,6453.871034,202.5235385
0,1005881,50084598,40.72681284,-73.98299229,2018,2019,1,23,306,843,1073,0,3,51,0,0,6,0,4468,17748,30,30,20,1494.609188,75.89160939,799.5756042,465,126918,780921,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,8061.848132,182.8923223
0,1010413,50109916,40.73127415,-74.00669674,2021,2021,0,15,196,677,843,1,5,18,0,2,7,0,2500,19232,50,52,25,1192.40801,433.8176026,127.8822912,184370,177976,1648686,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,8859.242159,194.6154707
1,1039614,40730585,40.75484698,-73.9665441,2017,2019,2,4,153,609,849,0,6,32,0,1,7,0,2542,4575,30,30,25,1344.455343,659.8321192,1713.646378,48164,86902,3336913,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,11696.02733,198.4771716
1,1045246,50081083,40.77220342,-73.95447305,2018,2020,2,7,184,461,588,0,13,50,0,0,5,0,1000,6616,30,32,25,1671.255731,1471.644325,704.3340496,23475,107584,3414547,301.4577082,670.8546017,729.25556,222.6850294,32.6170628,11554.06483,182.2258795
1,1063931,50044708,40.85195624,-73.93481196,2017,2019,2,7,82,173,185,1,12,33,0,2,5,0,2400,14854,30,30,25,841.2454058,899.1015406,388.7848676,30476,64092,1002120,235.3604119,279.2588841,176.7108866,58.27383181,42.42922672,20196.56882,211.7008784
0,1001569,50086791,40.71675972,-74.00825366,2019,2019,0,14,156,473,780,1,5,15,0,3,20,0,1500,3021,48,50,25,559.4172786,202.2236067,1149.136325,1356337,277587,1174605,132.4699669,400.1162923,511.9922248,154.1532883,25.54471079,8736.321768,205.8264561
1,1015831,50050424,40.74778611,-73.98702905,2019,2021,2,76,358,1228,1813,0,8,45,0,3,21,0,13194,0,32,34,25,727.2354101,377.1742417,890.6224615,5802622,739401,1224077,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,10564.67933,184.1757743
1,1022678,50072367,40.75838562,-73.98153673,2018,2020,2,22,367,1370,2150,1,9,37,1,2,20,1911850,21061,0,30,34,25,133.8864795,458.4398833,391.5445031,11877783,584071,65374,120.7983439,898.4468384,1887.78032,543.1921043,118.1551654,10352.20839,197.6272757
1,1038905,50073245,40.75324491,-73.96968865,2018,2020,2,7,211,706,1013,1,10,41,0,0,6,0,13478,255523,30,34,25,1479.618296,48.56856991,2180.743917,1394988,121147,2508626,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,13572.95917,198.6130261
1,1044210,50033434,40.76069712,-73.96119149,2019,2021,2,10,93,425,633,0,7,39,0,0,8,0,1550,7450,70,70,25,1718.562349,349.8889629,1267.629412,337208,393274,768879,347.3064779,1134.573649,1534.204618,480.0951833,96.31664915,15796.84081,210.0889746
1,1057014,50062844,40.80596767,-73.96537323,2017,2019,2,15,60,163,232,2,10,46,0,2,5,0,11606,0,30,34,25,718.4428905,65.20243592,1087.470269,47489,78963,1057220,99.24140612,381.0873677,443.799495,157.6072362,22.55691573,15861.66364,169.8870299
1,1001713,50040359,40.71461634,-73.99809176,2016,2018,2,47,223,652,1018,0,6,35,0,0,21,1050,1050,3150,15,15,25,1589.467045,385.3131777,545.5264028,386399,413758,927072,200.4066527,678.2650965,768.004913,191.9313834,38.34869064,8570.660945,209.0939486
1,1008962,50060360,40.73025555,-73.98938135,2017,2019,2,20,290,970,1431,0,6,37,0,3,13,0,18000,243940,30,34,25,358.1253262,444.1962399,738.0791922,1084098,411114,1611228,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8707.728377,194.3946046
0,1082155,50102046,40.7314954,-73.98290088,2021,2021,0,15,169,726,1078,6,12,55,0,2,8,0,1837,0,55,55,25,352.202482,453.0956112,361.8163803,253454,411596,34153614,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,10558.43709,196.7132739
1,1005166,41375676,40.72892333,-73.98142586,2017,2019,2,17,251,701,930,1,10,55,0,1,6,0,1200,7575,30,30,20,731.9311983,259.2882296,337.6777153,5629,145849,1438929,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,7904.732498,190.8018294
0,1008735,50117262,40.72939143,-74.00100665,2022,2022,0,64,355,833,1183,0,6,18,0,3,14,0,1302,6513,24,25,25,1018.917067,164.0455152,1372.70263,133196,195921,1356226,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7636.270283,191.5769076
1,1017019,50052331,40.74691001,-73.98303766,2017,2019,2,22,280,1133,1679,2,9,51,0,1,16,797153,41465,0,30,34,25,66.96790697,341.0596405,286.5640465,3574543,402640,985203,274.4527969,582.1307022,650.9962935,239.4602567,51.55925783,11794.32077,193.0667711
0,1018172,50079320,40.74221643,-73.98275377,2019,2019,0,33,239,809,1163,0,10,52,0,1,9,0,1200,8895,50,50,25,549.9643274,973.9269657,855.2407481,938617,164861,1231821,201.9866795,429.6357254,499.3011351,212.2576087,55.73475984,10954.0093,197.2714408
1,1042036,41103814,40.76429448,-73.96668374,2018,2020,2,13,130,581,828,0,3,42,1,3,10,1000,1500,1000,50,52,25,205.9580852,384.1537808,826.0144815,265483,172273,1755081,176.3353758,434.4562516,518.3629928,177.7389532,37.85800043,12257.1198,177.2662505
1,1076268,50001930,40.75555731,-73.97513791,2017,2019,2,15,280,1209,1630,0,7,55,0,1,15,1196200,66048,0,30,30,25,1355.458197,1302.135217,2270.267593,9054957,289931,1036477,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,12644.17366,194.7864814
1,1002396,50084817,40.71616714,-73.99817108,2018,2020,2,37,268,735,1059,0,3,33,0,3,19,0,3280,16400,24,26,25,1214.014023,308.0012194,736.0679302,530495,468942,872909,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,7904.150714,207.1364174
1,1012268,41481494,40.7509267,-74.00595522,2017,2019,2,4,46,209,343,0,3,13,0,0,2,1814700,20450,0,34,34,25,1898.877099,754.8577935,1671.499423,2993201,125511,0,134.3671969,521.8375818,770.6263232,293.7208633,57.42065152,15071.5255,179.1340867
1,1038553,41626403,40.75735901,-73.96857142,2017,2019,2,45,291,772,1121,0,11,40,1,2,9,0,2195,7965,32,32,25,295.4177903,801.0535699,682.5602414,2794487,217404,1888028,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,12085.37339,192.2573039
0,1059311,50105074,40.81042022,-73.95175191,2021,2021,0,9,31,162,233,6,14,66,1,1,6,2488,2488,0,60,60,25,99.98029763,157.8551618,633.8204166,89460,509442,588962,427.1513709,626.6628408,535.1469605,198.2018264,64.26940595,12563.8661,175.8500572
0,1062443,50105058,40.829223,-73.94841743,2021,2021,0,14,46,131,181,1,7,46,0,1,7,0,5000,60050,30,30,25,1042.844536,62.92071058,917.4313869,1500,71544,1517663,225.8518764,262.8447019,155.546897,59.64932123,41.11998015,18928.52384,173.0480195
0,1062713,50118245,40.83283754,-73.94206175,2022,2022,0,6,37,125,172,1,15,43,0,3,9,0,1800,9591,30,30,25,755.1750346,307.8930829,290.273352,6840,38533,1342313,257.686448,281.2918236,162.8374042,52.35063672,43.70912507,12267.16615,180.1505438
1,1034801,50001837,40.76172757,-73.97533775,2020,2022,2,16,255,1028,1503,1,9,37,0,3,16,0,9604,0,30,32,25,457.6774907,885.8304763,2365.505628,3940464,628163,677908,46.07294744,433.1088842,886.1195702,155.3967004,26.1768784,9989.773357,180.7958659
1,1024809,50062488,40.76243752,-73.98598294,2017,2019,2,15,407,1172,1663,0,3,43,1,4,16,0,4083,0,70,70,25,50.26352831,960.8195338,624.7522633,3783967,372597,1657148,208.5400605,486.8384249,474.2337006,317.0416878,78.32521528,11973.73694,186.9901572
0,1044210,50110883,40.76069712,-73.96119149,2021,2021,0,10,93,425,633,0,7,39,0,0,8,0,1550,7450,70,70,25,1718.562349,349.8889629,1267.629412,337208,393274,768879,347.3064779,1134.573649,1534.204618,480.0951833,96.31664915,15796.84081,210.0889746
0,1059964,50072544,40.82112578,-73.95433106,2018,2019,1,6,44,115,181,2,13,40,0,1,6,0,7000,52316,30,30,25,296.6699623,65.2408912,742.1571992,3876,76761,1119551,269.766735,340.9423605,210.5096692,69.2552024,43.26047121,16010.68591,177.5760178
0,1064982,50081615,40.86813909,-73.92151226,2018,2019,1,16,63,158,175,1,5,17,0,1,5,0,4000,46583,30,30,20,489.5383398,241.5596956,755.0429831,17500,107564,1779002,225.6870175,193.1571178,111.271497,38.7818119,34.30773193,17058.103,191.2627704
1,1001245,50067001,40.71130584,-74.00866058,2017,2019,2,4,204,602,802,0,2,25,0,10,21,726138,30000,0,18,20,25,370.8738481,321.2246339,700.3626931,2929995,433931,1571843,848.854941,1610.1634,2221.022617,631.0666442,132.2419319,7967.979867,188.8489092
0,1008402,50118198,40.72913057,-74.00523166,2022,2022,0,22,256,693,892,0,7,18,1,2,10,325,325,0,60,60,25,331.0014326,148.4473294,308.446519,1052882,59191,735777,83.72296382,278.6796585,352.6093615,149.7757676,42.32861686,9793.126943,195.7266942
1,1012207,50067865,40.74044708,-74.00781635,2017,2019,2,11,132,375,600,0,1,15,0,0,6,33967,15434,0,30,30,25,1487.895523,106.7273082,1507.236781,1039549,662501,18569,275.4264849,998.5110434,1296.335111,636.2417412,169.6118047,9246.065949,191.8583111
1,1056575,41466982,40.79961716,-73.96829133,2020,2022,2,13,87,207,255,1,13,47,1,1,7,0,2888,22382,30,30,25,75.15881748,62.34377736,833.6894656,37080,110820,2562061,227.5944344,333.1268401,245.4671403,106.0515047,24.82035487,14769.76999,173.8328376
