bin,latitude,longitude
1034234,40.75597561,-73.98086964
1083033,40.71610128,-73.99984849
1005300,40.71871924,-73.98881322
1013592,40.75400356,-73.99375575
1014444,40.75253206,-73.98951494
1030111,40.77922034,-73.97747965
1063613,40.8485322,-73.93246948
1002072,40.71937812,-74.00970421
1011048,40.73773276,-74.00181869
1018238,40.74407474,-73.98351475
1087832,40.70695549,-74.00709104
1000880,40.70588502,-74.0071811
1008629,40.7279064,-73.99468545
1008837,40.73098047,-73.99337184
1018204,40.74331721,-73.98369538
1056602,40.80029231,-73.96804901
1024922,40.76730036,-73.98013352
1035370,40.75419106,-73.978275
1048708,40.77629522,-73.95290685
1001418,40.71464338,-74.00993438
1002391,40.71694116,-73.99818188
1003952,40.71732525,-73.99338764
1010676,40.73380227,-74.0015227
1038581,40.75815155,-73.96614177
1005385,40.72023979,-73.9882574
1014387,40.75109132,-73.9929259
1089046,40.79629758,-73.94961323
1009769,40.72974818,-74.00434412
1084081,40.81918902,-73.95022087
1085257,40.78905004,-73.94652385
1008681,40.72848018,-73.99978713
1087887,40.72118118,-73.98765115
1014484,40.7537479,-73.98862323
1015254,40.7523205,-73.98746128
1015533,40.74050464,-73.99108661
1083489,40.7289215,-73.98847234
1008934,40.73318745,-73.99985567
1022631,40.7569888,-73.98325888
1029898,40.7781532,-73.98058883
1083426,40.72078551,-73.98419516
1088333,40.71979997,-73.9830482
1006599,40.72638547,-73.98988708
1006911,40.73181962,-73.98533632
1008832,40.73077746,-73.99548623
1026765,40.76556396,-73.98744073
1055676,40.80004901,-73.96225925
1034354,40.75771872,-73.98199533
1035470,40.75866172,-73.97554103
1037567,40.75159875,-73.97243606
1062993,40.83956153,-73.94084155
1081145,40.75799516,-73.9775771
1083525,40.72992661,-74.00373798
1089024,40.74957378,-73.97532422
1012580,40.74448761,-74.00279688
1018057,40.73996596,-73.98441432
1025437,40.76567602,-73.98364296
1036161,40.75104199,-73.97425173
1059297,40.81037952,-73.95287903
1082351,40.80907951,-73.96312109
1089308,40.711808,-74.01030188
1089308,40.71217579,-74.01035965
1004140,40.72099109,-73.98229751
1036459,40.75691801,-73.97206567
1056414,40.79604965,-73.97077065
1083861,40.75998287,-73.98034869
1003952,40.71732525,-73.99338764
1014582,40.73902548,-73.99563362
1034321,40.7566233,-73.98042548
1042762,40.76923942,-73.96305298
1055946,40.80011329,-73.96593252
1087122,40.76727968,-73.98990611
1089705,40.72635812,-74.00902334
1004594,40.72221245,-73.98191477
1011649,40.73844079,-74.0055319
1048659,40.77558179,-73.95342367
1061776,40.82367488,-73.95244322
1064984,40.86750796,-73.92173718
1030007,40.7794735,-73.98098563
1076894,40.72296464,-73.98273352
1090418,40.7377759,-73.98648252
1033111,40.78663907,-73.9757871
1036459,40.75691801,-73.97206567
1008662,40.73014074,-73.99780628
1059643,40.81674769,-73.95378854
1083503,40.72851037,-73.99988815
1009735,40.72539481,-74.00762336
1083869,40.75943805,-73.9735518
1028585,40.77640718,-73.9785674
1001104,40.70983737,-74.00887681
1006599,40.72638547,-73.98988708
1010145,40.73209777,-74.00147936
1076193,40.76020869,-73.98533366
1008975,40.73080995,-73.98899519
1036459,40.75691801,-73.97206567
1051912,40.79040645,-73.94762783
1082053,40.86696932,-73.92076161
1014387,40.75109132,-73.9929259
1018122,40.74221124,-73.98487211
1003881,40.716005,-73.99305229
1005611,40.7208878,-73.99103513
1008764,40.73051954,-74.00005412
1011368,40.73645079,-74.00650241
1014387,40.75109132,-73.9929259
1085867,40.71480461,-74.01615332
1024708,40.75796099,-73.98753241
1043878,40.76668947,-73.96281252
1048874,40.78083762,-73.95249921
1062993,40.83965756,-73.9407728
1004750,40.72478368,-73.97835678
1004978,40.7223363,-73.98417675
1005565,40.71872227,-73.99224753
1007238,40.72270243,-73.99810957
1024838,40.76366946,-73.98266516
1029931,40.77793078,-73.98001841
1036459,40.75691801,-73.97206567
1053042,40.79552761,-73.93573783
1054545,40.79972046,-73.9386919
1062647,40.83821242,-73.93810336
1083861,40.75998287,-73.98034869
1018118,40.74130801,-73.98341801
1020575,40.73623768,-73.97886905
1081681,40.74419661,-73.97452505
1087887,40.72109331,-73.98736617
1017229,40.75062076,-73.98191786
1062991,40.84079852,-73.93914542
1003931,40.71836833,-73.9945816
1031244,40.78469768,-73.97205036
1047403,40.78640764,-73.95477025
1062522,40.83343009,-73.94143244
1077696,40.72777663,-73.98571966
1084081,40.81918902,-73.95022087
1036459,40.75691801,-73.97206567
1015029,40.74608494,-73.99418596
1024991,40.75862535,-73.98878483
1026414,40.75982231,-73.99162547
1036076,40.76262163,-73.97212464
1084652,40.74281569,-73.99053776
1077717,40.72668732,-73.98906082
1000880,40.70588502,-74.0071811
1003097,40.71808572,-73.9977201
1004250,40.72062083,-73.98428178
1005318,40.71941915,-73.98870127
1006176,40.7253587,-73.98748441
1014485,40.75384396,-73.98855103
1059561,40.8138638,-73.95589312
1064984,40.86750796,-73.92173718
1085951,40.74400703,-73.99198474
1014387,40.75109132,-73.9929259
1014387,40.75109132,-73.9929259
1003945,40.71713866,-73.99434722
1014076,40.74329635,-73.9962324
1080634,40.73846819,-73.99352987
1082871,40.73315844,-73.98107828
1005893,40.72766952,-73.98521818
1035762,40.76155177,-73.97468083
1082053,40.86704621,-73.92080853
1041954,40.76333676,-73.96738454
1051461,40.7879909,-73.95360996
1052476,40.79438613,-73.94150304
1077612,40.72769923,-73.98187359
1079115,40.70772149,-74.0015221
1015848,40.74750881,-73.98633256
1059247,40.80938075,-73.95365641
1044371,40.76157522,-73.9605376
1001027,40.70903575,-74.01062607
1006752,40.72892699,-73.98843626
1014387,40.75109132,-73.9929259
1014387,40.75160728,-73.99212098
1079544,40.7181077,-73.99894663
1080567,40.75441492,-73.98904903
1089104,40.81060032,-73.94342864
1022577,40.75468355,-73.98579689
1035317,40.75182813,-73.98000461
1063459,40.84254971,-73.93923055
1078860,40.76451479,-73.98230395
1084081,40.81918902,-73.95022087
1054854,40.79649442,-73.93211074
1058408,40.8054613,-73.95377474
1011281,40.73536938,-74.00602239
1015423,40.73875358,-73.99242562
1025063,40.76079368,-73.98843071
1038619,40.75978433,-73.96495334
1019099,40.74841303,-73.97672137
1014139,40.74484443,-73.99745573
1079911,40.8480833,-73.93461697
1085876,40.78958459,-73.92997268
1087261,40.73897045,-73.99294162
1001192,40.7093517,-74.00664764
1009770,40.7297372,-74.00437659
1012519,40.75793422,-73.99928169
1033211,40.78861497,-73.97434187
1077696,40.72777663,-73.98571966
1022633,40.75736221,-73.9840962
1024810,40.76155893,-73.98394359
1024840,40.76419374,-73.98289245
1034196,40.75403528,-73.98219846
1037579,40.75242767,-73.97245737
1008832,40.7304563,-73.99503163
1006599,40.72638547,-73.98988708
1017861,40.73735891,-73.98842397
1026399,40.76115643,-73.99434347
1006629,40.72731598,-73.99025134
1015579,40.74216248,-73.99102143
1041666,40.77345024,-73.96419876
1003059,40.71903269,-73.99911977
1010074,40.73095595,-74.00147934
1063819,40.8537707,-73.93045791
1007534,40.72220558,-73.99617587
1082514,40.73086721,-73.98554942
1012205,40.74052663,-74.00850922
1024717,40.75875696,-73.98744563
1036192,40.75316367,-73.97416067
1084945,40.72978661,-74.00420341
1013676,40.75670441,-73.993871
1017861,40.73735891,-73.98842397
1035327,40.75259133,-73.98087784
1049916,40.77605648,-73.95305144
1080789,40.74532348,-73.98263026
1063778,40.85188589,-73.9318371
1081145,40.75799516,-73.9775771
1004122,40.71894382,-73.98460685
1011229,40.73502354,-74.00607648
1014076,40.74317833,-73.99631902
1048432,40.78398214,-73.95022562
1063502,40.84532162,-73.93871477
1085948,40.70774599,-74.006918
1045948,40.77069631,-73.95387117
1087832,40.70695549,-74.00709104
1079868,40.83994657,-73.93713678
1000793,40.70807466,-74.01444562
1029960,40.77896578,-73.98135046
1002362,40.7177701,-74.00016233
1026472,40.76207863,-73.99366835
1001242,40.71044132,-74.00752426
1005295,40.7180002,-73.9898126
1015959,40.75099171,-73.9847113
1032760,40.78528062,-73.97678065
1036923,40.76120725,-73.96891252
1008037,40.72595773,-74.00126997
1018323,40.74345932,-73.97978339
1024959,40.75933377,-73.99195401
1080878,40.75888344,-73.98966915
1083861,40.75998287,-73.98034869
1004045,40.71572203,-73.98967587
1052866,40.79390504,-73.94002634
1014335,40.74918103,-73.99413877
1047573,40.77651899,-73.95657869
1001115,40.70843768,-74.00688561
1019164,40.74977195,-73.9780238
1043211,40.7739812,-73.95961677
1082351,40.80907951,-73.96312109
1090184,40.76715757,-73.979787
1014485,40.75384396,-73.98855103
1019809,40.73991625,-73.98234298
1048568,40.7749452,-73.95388626
1080611,40.75370382,-73.98704594
1032667,40.78416915,-73.9775863
1034199,40.75376345,-73.98155245
1036459,40.75691801,-73.97206567
1036487,40.75922866,-73.9703501
1079236,40.7155633,-73.99946612
1011691,40.7403594,-74.00523255
1015519,40.74183327,-73.99356563
1031435,40.78699223,-73.97178939
1080727,40.74985527,-73.98392476
1012125,40.73814688,-74.00902494
1014387,40.75109132,-73.9929259
1014485,40.75429687,-73.98876752
1040917,40.766519,-73.97135406
1083719,40.76259829,-73.97845996
1089883,40.74640591,-73.99138175
1010571,40.73475471,-73.99950205
1011168,40.7335552,-74.00327271
1031292,40.78545269,-73.97290949
1083777,40.76126879,-73.99145924
1002633,40.71777832,-73.99814939
1088760,40.75760957,-73.98669505
1004770,40.72619723,-73.97834188
1006285,40.72676932,-73.98589667
1003285,40.71240943,-73.99436566
1005848,40.72648644,-73.98456541
1014452,40.75350655,-73.99072754
1015272,40.75264693,-73.98570709
1025175,40.76303038,-73.98595755
1077813,40.73151038,-74.00186182
1001106,40.70934333,-74.00860983
1025164,40.7626465,-73.98954944
1026629,40.76355514,-73.99109434
1028857,40.77510679,-73.98219281
1034196,40.75534476,-73.98373213
1005880,40.72754301,-73.98337454
1082029,40.71421246,-74.00974674
1002391,40.71652944,-73.99794741
1009283,40.73360993,-73.99306488
1004355,40.72147107,-73.98015445
1025037,40.76074999,-73.99092145
1025214,40.76425191,-73.98691754
1031291,40.7846345,-73.97185178
1046802,40.77912801,-73.96075103
1008690,40.72943535,-74.00094531
1053918,40.81424208,-73.93715393
1066031,40.70420761,-74.01155943
1085489,40.76201056,-73.96572106
1087755,40.70817686,-74.0077873
1005885,40.72729615,-73.98457966
1036867,40.76069445,-73.97067072
1056029,40.80217139,-73.96443248
1082920,40.74868342,-73.98513771
1005681,40.72135733,-73.99361812
1014101,40.7447182,-73.99888846
1052841,40.79196636,-73.9383632
1082671,40.72618248,-73.99129057
1088292,40.71405858,-74.0115864
1002650,40.71830257,-73.99838747
1005329,40.72002569,-73.98823579
1032635,40.78367791,-73.97794396
1083466,40.72100545,-73.98707758
1008452,40.72597133,-73.99460263
1024710,40.75811748,-73.98789695
1001689,40.71430894,-73.9987555
1005246,40.72979023,-73.97887471
1014413,40.75197774,-73.99092987
1028481,40.77526557,-73.97973398
1015034,40.74548652,-73.99303115
1015095,40.74665023,-73.99200247
1064222,40.86449078,-73.92909088
1001604,40.71560149,-74.00741662
1026455,40.76081311,-73.99089978
1051930,40.79046891,-73.9461724
1077816,40.73142512,-74.00664985
1003055,40.71976829,-73.99929653
1027465,40.77148649,-73.98241401
1082810,40.77324011,-73.98069136
1001227,40.71052901,-74.00937828
1082153,40.74906882,-73.97568171
1008742,40.73073363,-74.00077214
1013963,40.74291764,-74.00020209
1015825,40.74743743,-73.98620265
1016239,40.73996929,-73.98956384
1017010,40.74683614,-73.98474113
1063517,40.84586499,-73.93855885
1065057,40.86657367,-73.92851378
1082019,40.70786421,-74.0016231
1035728,40.75965768,-73.97378274
1048343,40.78345071,-73.95270678
1007361,40.72450023,-74.00294756
1017588,40.75111733,-73.98052456
1077606,40.71543082,-73.98701012
1084458,40.80722602,-73.9607669
1005881,40.72681284,-73.98299229
1008270,40.72760459,-73.99935418
1014429,40.7517471,-73.9900745
1002962,40.72217264,-74.00392514
1012268,40.7509267,-74.00595522
1017019,40.74606997,-73.98209233
1005764,40.72516615,-73.98419051
1015567,40.74183853,-73.99029973
1087305,40.79288163,-73.94077123
1001416,40.7140476,-74.01161165
1003006,40.71966945,-74.00226192
1015222,40.75174161,-73.99005646
1015834,40.74828856,-73.98846537
1017095,40.74829629,-73.98426079
1064508,40.8639683,-73.91927205
1008334,40.72771712,-74.00149731
1015219,40.75050916,-73.98947917
1083072,40.74329465,-73.97990253
1001466,40.71473688,-74.00756442
1001543,40.71727567,-74.00914475
1015198,40.74958142,-73.98932051
1016082,40.73716435,-73.9922526
1006523,40.73113306,-73.98272418
1015232,40.75178539,-73.98855138
1018509,40.74625891,-73.97942164
1034851,40.76299583,-73.97617116
1035389,40.75561029,-73.97931767
1050401,40.77437591,-73.95118239
1056383,40.79565173,-73.97103448
1064276,40.85067595,-73.93752783
1083810,40.77862632,-73.96254586
1024882,40.76560721,-73.98237586
1028832,40.77361385,-73.98361934
1059963,40.82108187,-73.95436
1083476,40.72253966,-73.9860996
1081957,40.71539569,-73.99352851
1083810,40.77862632,-73.96254586
1008238,40.72633922,-73.99713534
1011388,40.73699163,-74.00376002
1011693,40.74037043,-74.00402726
1022057,40.74407281,-73.97328005
1076793,40.73065127,-74.00165252
1082810,40.77324011,-73.98069136
1001041,40.70993038,-74.01223494
1001079,40.70988941,-74.01016812
1002309,40.71882681,-74.00237733
1050399,40.77413701,-73.95092983
1002327,40.71810769,-74.00141772
1015843,40.74767903,-73.98672952
1038629,40.76055597,-73.96615859
1039830,40.75648284,-73.96648913
1063700,40.84823773,-73.9311541
1071457,40.75880606,-73.97068238
1088490,40.70821281,-74.00077188
1013586,40.75485725,-73.99521749
1038909,40.75197625,-73.9675381
1056575,40.79943878,-73.9683781
1084473,40.81012226,-73.9623366
1020159,40.74518496,-73.9755893
1023394,40.76313625,-73.97839841
1008010,40.72657256,-74.00020204
1027472,40.77151115,-73.98215045
1064934,40.86582105,-73.92759988
1066733,40.72134377,-73.99794005
1014504,40.75491439,-73.98831984
1062060,40.82872361,-73.94875748
1082155,40.73156667,-73.98228026
1001068,40.70942272,-74.01110226
1017244,40.75146342,-73.98204034
1024727,40.75825993,-73.98546765
1063514,40.84629584,-73.93842833
1024737,40.75912464,-73.98634822
1036144,40.75098522,-73.97848538
1090836,40.75320758,-73.99380635
1006261,40.72720873,-73.98811906
1017188,40.74987421,-73.98209852
1001598,40.71608996,-74.00874778
1029634,40.77602617,-73.98148488
1031764,40.78234889,-73.97520009
1052565,40.79780514,-73.93967969
1083745,40.75862291,-73.99249916
1024889,40.76503913,-73.98292112
1008672,40.72987451,-73.9990186
1008733,40.72949574,-74.00092006
1024805,40.76160567,-73.98452115
1025252,40.76520443,-73.98767545
1036208,40.75470336,-73.97365475
1081132,40.76231793,-73.97645297
1015194,40.75066573,-73.99084343
1043780,40.76298489,-73.96552201
1005885,40.72729615,-73.98457966
1026855,40.76852846,-73.98896728
1002402,40.71589815,-73.99831177
1005784,40.72650017,-73.98464118
1035464,40.75827452,-73.97466764
1016056,40.75302545,-73.98382654
1063014,40.84181681,-73.93913364
1087716,40.71685544,-74.01220736
1003922,40.71765197,-73.99521656
1015034,40.74542064,-73.99287237
1045936,40.76934235,-73.95193703
1066733,40.72086892,-73.99773082
1003134,40.71760806,-73.99526346
1022617,40.7565333,-73.98413972
1034506,40.75752313,-73.97794543
1043195,40.77342117,-73.95932827
1062949,40.83660778,-73.94005274
1010077,40.73085439,-74.00153707
1063931,40.85191782,-73.93483007
1085950,40.70494895,-74.00869221
1013963,40.74300821,-74.00013353
1015989,40.75176572,-73.98462811
1023753,40.76531266,-73.97745188
1034800,40.76124461,-73.97585413
1005415,40.72162308,-73.98755727
1006184,40.72481804,-73.98805455
1076077,40.7316092,-74.0016345
1014274,40.74885174,-73.99587839
1019821,40.74036085,-73.98201809
1034800,40.76124461,-73.97585413
1087137,40.76375017,-73.95600224
1019667,40.73854676,-73.9833357
1035464,40.75744266,-73.97379805
1035464,40.75744266,-73.97379805
1035728,40.75965768,-73.97378274
1037555,40.75161005,-73.9738184
1053712,40.81003783,-73.94381203
1001068,40.70942272,-74.01110226
1009771,40.72963012,-74.00505851
1010689,40.73452415,-73.99990257
1031214,40.78471997,-73.97344422
1035074,40.76377756,-73.97378833
1061349,40.82417368,-73.94466361
1063559,40.847056,-73.93817461
1075879,40.72397229,-73.9850314
1077433,40.72202992,-73.99650418
1002399,40.71596128,-73.99829734
1014520,40.73786451,-73.99803336
1024742,40.75923977,-73.98516783
1052133,40.79379505,-73.94512596
1066733,40.72091009,-73.99782462
1082936,40.71731169,-73.99746039
1002430,40.71568951,-73.99641433
1024757,40.75957452,-73.9843664
1052622,40.79799038,-73.93706097
1064794,40.86648941,-73.91745398
1075962,40.72215343,-73.99617588
1051728,40.78663364,-73.9503753
1003521,40.71408383,-73.99669939
1003826,40.71465169,-73.99107204
1020362,40.74859936,-73.97522714
1044832,40.76732785,-73.95942587
1038543,40.75741395,-73.96874465
1046274,40.76761915,-73.95316933
1076793,40.73049207,-74.00196281
1081141,40.76346188,-73.97361518
1014413,40.75197774,-73.99092987
1036890,40.76068311,-73.96932067
1064227,40.86502192,-73.92695358
1090529,40.75180197,-73.9728763
1005929,40.7289018,-73.98431951
1009919,40.73140605,-74.00312106
1024727,40.75825993,-73.98546765
1048742,40.77694827,-73.95242617
1008825,40.73019278,-73.99453734
1012405,40.75141537,-74.00331329
1034258,40.75641737,-73.97998518
1042502,40.76874788,-73.96234204
1087278,40.71747363,-73.99733773
1018034,40.73986455,-73.98558354
1081126,40.75679629,-73.98084053
1088896,40.74623019,-73.99073577
1008875,40.73153784,-73.99919177
1014429,40.7517471,-73.9900745
1016068,40.7365578,-73.99283724
1034786,40.76186522,-73.97733032
1002430,40.71572244,-73.99639629
1005409,40.72140351,-73.9876944
1008732,40.72954789,-74.00087676
1018163,40.74236478,-73.98371366
1026764,40.76554481,-73.98800029
1079275,40.71680929,-74.00566357
1052910,40.79546177,-73.93581013
1008826,40.73001984,-73.99418376
1023460,40.76468149,-73.97809467
1024805,40.76160567,-73.98452115
1078279,40.7592647,-73.96221026
1055650,40.79882472,-73.96187348
1004181,40.71854319,-73.98535369
1013243,40.74471543,-74.00260562
1019503,40.73308512,-73.98667832
1041371,40.77162265,-73.96555723
1084781,40.76414238,-73.95525111
1001007,40.70630767,-74.00789529
1048851,40.77951657,-73.95055756
1056517,40.798256,-73.96914076
1064947,40.86610252,-73.92566527
1003993,40.71633424,-73.99115839
1016076,40.73710396,-73.99215157
1032664,40.78402096,-73.97769468
1034808,40.76223281,-73.97629778
1080699,40.74448158,-73.98851295
1083810,40.77862632,-73.96254586
1022671,40.75860546,-73.9832332
1087876,40.86039771,-73.92800709
1001172,40.70822918,-74.00469619
1007377,40.72448638,-74.00600697
1075962,40.7218762,-73.99607849
1001604,40.71560149,-74.00741662
1015222,40.7511761,-73.98898821
1015686,40.74415486,-73.98769018
1018177,40.74190076,-73.9826095
1022570,40.75443942,-73.98715047
1047476,40.77438382,-73.95722998
1048411,40.78443303,-73.95198748
1063517,40.84586499,-73.93855885
1064947,40.86611896,-73.92562187
1065015,40.87070884,-73.91476222
1066636,40.72015205,-73.98919898
1075788,40.71484113,-73.99169968
1010197,40.73345912,-74.00376343
1053712,40.8098121,-73.94246118
1087840,40.75495864,-73.99226496
1024953,40.7587821,-73.99235475
1075879,40.72397229,-73.9850314
1004123,40.71896854,-73.98468982
1017823,40.73511066,-73.98586603
1024947,40.75742877,-73.99025413
1010192,40.73311601,-74.00409537
1024727,40.75825993,-73.98546765
1052378,40.78449393,-73.94691751
1006390,40.72801824,-73.98629689
1045812,40.76628375,-73.95645182
1063869,40.85648128,-73.92848129
1065062,40.86642809,-73.92833316
1084760,40.72163744,-73.99732314
1003054,40.71995493,-73.99891052
1003805,40.71445686,-73.99164923
1013080,40.74195697,-74.00092745
1048742,40.77694827,-73.95242617
1064934,40.86567238,-73.9268914
1009282,40.73365385,-73.99302879
1015831,40.74778611,-73.98702905
1008238,40.72600708,-73.99629111
1035772,40.76084008,-73.97132041
1062949,40.83640465,-73.94001679
1077818,40.73149117,-74.00191594
1005764,40.72516615,-73.98419051
1014803,40.74307389,-73.99323711
1015571,40.74191815,-73.99048737
1020633,40.74210578,-73.97778455
1055673,40.79959075,-73.96259181
1015219,40.75050916,-73.98947917
1026911,40.7603633,-73.99721328
1080807,40.73990574,-73.98573149
1001004,40.70590688,-74.00860938
1005557,40.72169178,-73.98840866
1013735,40.7390832,-73.99930715
1016088,40.73689798,-73.99050252
1018152,40.74194469,-73.98275745
1047700,40.77796527,-73.95602892
1062713,40.83283754,-73.94206175
1006410,40.72925879,-73.98562553
1010156,40.732084,-74.00347109
1024727,40.75825993,-73.98546765
1081141,40.76346188,-73.97361518
1025252,40.76520443,-73.98767545
1048393,40.78335379,-73.95068108
1013089,40.74301913,-74.00383976
1026764,40.76554481,-73.98800029
1041159,40.76854691,-73.96958058
1064342,40.85119565,-73.93928407
1002933,40.72334444,-74.00798029
1004033,40.71675953,-73.98935826
1071457,40.75880606,-73.97068238
1000875,40.70496278,-74.00708361
1015219,40.75050916,-73.98947917
1056609,40.80027017,-73.96740971
1014658,40.73947835,-73.9953016
1038456,40.75536936,-73.96968408
1038473,40.75584095,-73.96782858
1039614,40.75441034,-73.96577552
1001030,40.70893957,-74.01176946
1034238,40.75627491,-73.98157341
1044907,40.76862463,-73.95540694
1047702,40.77864329,-73.95621623
1015952,40.75098622,-73.98474379
1048918,40.78282637,-73.94969929
1089666,40.73806923,-73.9837075
1005630,40.71878828,-73.99465732
1024757,40.75930286,-73.98485738
1050762,40.78034382,-73.94682695
1081259,40.77643357,-73.95570859
1014489,40.75472514,-73.98978169
1025002,40.7598359,-73.98999027
1025209,40.76323354,-73.98639791
1032130,40.78546093,-73.97293115
1084916,40.72597145,-74.00133491
1016749,40.74260945,-73.98669806
1022565,40.75393699,-73.98594864
1081883,40.8631822,-73.92577701
1027465,40.77148649,-73.98241401
1008258,40.72760459,-74.00127
1038614,40.76068233,-73.96650506
1050606,40.77791827,-73.94859814
1079523,40.78506064,-73.9748813
1083478,40.72711787,-73.98561878
1052703,40.78942452,-73.94329502
1001604,40.71555757,-74.00744908
1004778,40.72572251,-73.97900228
1010413,40.73127415,-74.00669674
1065015,40.87070884,-73.91476222
1006761,40.72933331,-73.98938872
1028832,40.77383363,-73.98509597
1004231,40.71937205,-73.98493143
1008735,40.72939143,-74.00100665
1063014,40.84196496,-73.93901785
1000798,40.7074792,-74.01316145
1007164,40.72143425,-73.99505034
1060860,40.82668789,-73.93929207
1064276,40.85067595,-73.93752783
1078101,40.73149923,-74.00666068
1007186,40.72093474,-73.99591981
1008385,40.72855144,-74.00475897
1008692,40.7295918,-74.00081182
1022638,40.75712334,-73.98353317
1063806,40.85314792,-73.93091403
1000043,40.70477824,-74.01409866
1004368,40.7204991,-73.97836178
1007377,40.72438484,-74.00584461
1082810,40.77324011,-73.98069136
1001007,40.70630767,-74.00789529
1003054,40.71985886,-73.99920995
1055644,40.79948647,-73.96266771
1004228,40.71957515,-73.98482676
1006991,40.71943062,-73.99633837
1010919,40.73596514,-74.00183668
1001030,40.708624,-74.01099752
1004778,40.72537372,-73.97792003
1010378,40.727533,-74.00729528
1051477,40.78861938,-73.95345424
1052882,40.79368152,-73.93778737
1083633,40.74820595,-73.98611948
1084100,40.81380892,-73.95593289
1019821,40.74036085,-73.98201809
1032664,40.78402096,-73.97769468
1036485,40.75934371,-73.96944763
1053712,40.81003783,-73.94381203
1008692,40.7295918,-74.00081182
1001607,40.71684487,-74.00738429
1005344,40.72078057,-73.98885616
1008962,40.73039827,-73.98928391
1062060,40.82872361,-73.94875748
1015825,40.74743743,-73.98620265
1066526,40.71373788,-73.9940914
1079360,40.79710246,-73.93461306
1001227,40.71052901,-74.00937828
1001241,40.71186306,-74.00821698
1082153,40.74906882,-73.97568171
1003090,40.71913969,-73.99679654
1005849,40.72656881,-73.98476022
1033616,40.79244094,-73.97337613
1037555,40.75161005,-73.9738184
1008200,40.72510111,-73.99226844
1008386,40.72855693,-74.00481669
1015843,40.74767903,-73.98672952
1037555,40.75161005,-73.9738184
1038462,40.7559978,-73.96927591
1063962,40.85155119,-73.93210855
1005716,40.72216417,-73.99177814
1008300,40.72930634,-74.00151177
1057557,40.80427312,-73.94805034
1064228,40.86487914,-73.92686336
1088750,40.70833538,-74.01476309
1001080,40.70918685,-74.00904625
1003798,40.7144404,-73.99185845
1005881,40.72681284,-73.98299229
1010413,40.73127415,-74.00669674
1039614,40.75484698,-73.9665441
1045246,40.77220342,-73.95447305
1063931,40.85195624,-73.93481196
1001569,40.71675972,-74.00825366
1015831,40.74778611,-73.98702905
1022678,40.75838562,-73.98153673
1038905,40.75324491,-73.96968865
1044210,40.76069712,-73.96119149
1057014,40.80596767,-73.96537323
1001713,40.71461634,-73.99809176
1008962,40.73025555,-73.98938135
1082155,40.7314954,-73.98290088
1005166,40.72892333,-73.98142586
1008735,40.72939143,-74.00100665
1017019,40.74691001,-73.98303766
1018172,40.74221643,-73.98275377
1042036,40.76429448,-73.96668374
1076268,40.75555731,-73.97513791
1002396,40.71616714,-73.99817108
1012268,40.7509267,-74.00595522
1038553,40.75735901,-73.96857142
1059311,40.81042022,-73.95175191
1062443,40.829223,-73.94841743
1062713,40.83283754,-73.94206175
1034801,40.76172757,-73.97533775
1024809,40.76243752,-73.98598294
1044210,40.76069712,-73.96119149
1059964,40.82112578,-73.95433106
1064982,40.86813909,-73.92151226
1001245,40.71130584,-74.00866058
1008402,40.72913057,-74.00523166
1012207,40.74044708,-74.00781635
1056575,40.79961716,-73.96829133
1064161,40.86341285,-73.92592498
1064228,40.86487914,-73.92686336
1008355,40.7299321,-74.00366581
1019522,40.73386464,-73.98674311
1034208,40.75441661,-73.98101086
1044753,40.76657323,-73.95997146
1056565,40.79884,-73.96688309
1063931,40.85191782,-73.93483007
1002658,40.71741327,-73.99840192
1015851,40.74739075,-73.98605108
1037555,40.75161005,-73.9738184
1038556,40.75730682,-73.96844511
1052118,40.79323157,-73.94346873
1076309,40.76862359,-73.96004242
1005428,40.72113175,-73.98742749
1007218,40.72200524,-73.99738806
1015710,40.7462082,-73.99037849
1001416,40.71375937,-74.01192542
1011732,40.73292371,-74.00749433
1013631,40.75569712,-73.99460743
1037599,40.75311103,-73.97208532
1038466,40.75620103,-73.96971618
1088501,40.71947179,-73.99629869
1003526,40.71406737,-73.99707454
1052260,40.798407,-73.94114554
1064275,40.8507337,-73.93772658
1007186,40.72098964,-73.99608575
1022624,40.75779334,-73.98559409
1025002,40.7598359,-73.98999027
1025033,40.76047265,-73.98957144
1037546,40.75024852,-73.9732559
1064234,40.86336661,-73.92657941
1064342,40.85125616,-73.93951897
1083072,40.74329465,-73.97990253
1004225,40.7197755,-73.9847221
1036144,40.75098522,-73.97848538
1061944,40.8256269,-73.9473254
1077606,40.7160786,-73.98719036
1084916,40.72597145,-74.00133491
1034817,40.76231245,-73.97648546
1047436,40.78712107,-73.95424614
1058384,40.80482777,-73.95505388
1077797,40.7286476,-73.99846299
1005239,40.73006482,-73.97950243
1077985,40.72653647,-73.99024063
1026567,40.76169962,-73.99025712
1032130,40.78546093,-73.97293115
1064018,40.85481599,-73.92971938
1088879,40.73564934,-73.99385851
1005836,40.72720005,-73.98439567
1010295,40.72592448,-74.00859755
1015393,40.73741689,-73.99259898
1005293,40.71801389,-73.98941939
1024783,40.76104856,-73.98514938
1030188,40.78173489,-73.97934202
1083633,40.74823615,-73.98619166
1002409,40.71638397,-73.99801235
1005270,40.71768187,-73.99044395
1015219,40.75050916,-73.98947917
1017019,40.74606997,-73.98209233
1088620,40.70440261,-74.01021056
1001007,40.70630767,-74.00789529
1006418,40.72874559,-73.98620293
