bin,year,idw_atvc
1024889,2019,182.40212554400978
1024889,2020,202.0400970550884
1050636,2018,129.01131044684857
1050636,2019,164.19327866038833
1050636,2020,266.01245446549495
1015060,2018,131.86363600729652
1015060,2019,164.18165403805213
1015060,2020,274.7012930596528
1005037,2018,110.5200327771924
1005037,2019,128.18248435819
1005037,2020,338.97801848702954
1014562,2018,135.75239931264963
1014562,2019,139.99848398974558
1014562,2020,293.27450187406396
1051983,2018,120.59930751352711
1051983,2019,150.3358248262414
1051983,2020,279.40279764375055
1061957,2018,90.45965957786383
1061957,2019,142.51225285559005
1061957,2020,290.96052786989657
1015297,2018,130.9250068954944
1015297,2019,117.91870848275386
1015297,2020,296.7845777054045
1064238,2018,126.17449810481803
1064238,2019,156.82195810869183
1064238,2020,315.0576352827322
1048250,2018,129.95213776539265
1048250,2019,158.54052832962083
1048250,2020,262.2190925329779
1009906,2018,108.79031340442658
1009906,2019,145.3236794851693
1009906,2020,313.7315312655209
1076087,2018,129.9494839217838
1076087,2019,138.42566316180657
1076087,2020,292.4771537206246
1085492,2018,100.2331498839642
1085492,2019,154.60777446125545
1085492,2020,350.13255918369464
1015952,2018,135.6432127715139
1015952,2019,190.40252972422803
1015952,2020,258.7764761955069
1038594,2018,151.27764620286018
1038594,2019,195.65564794337126
1038594,2020,227.53386359905315
1007585,2018,123.9245439907793
1007585,2019,147.16533226722794
1007585,2020,332.078504820936
1080118,2018,130.83215431949262
1080118,2019,135.0128970433192
1080118,2020,308.6113447209487
1061013,2018,93.88028976440728
1061013,2019,147.54145711638603
1061013,2020,282.01445300901133
1013193,2018,131.62649373187998
1013193,2019,150.19360972988653
1013193,2020,285.0543440078011
1004499,2018,112.1430422892045
1004499,2019,120.04065599697145
1004499,2020,342.5951565034938
1020556,2018,126.44439671651796
1020556,2019,176.93577463557378
1020556,2020,297.86607158115777
1082004,2018,125.88659544598079
1082004,2019,163.92278363471416
1082004,2020,404.69447620728005
1011099,2018,132.81022849201494
1011099,2019,132.37055594989167
1011099,2020,294.0022175724109
1019667,2018,129.76099520176305
1019667,2019,168.6374669478755
1019667,2020,291.3649670499651
1005834,2018,117.26000694425846
1005834,2019,122.1855916204642
1005834,2020,328.8463250724152
1065001,2018,129.59201289799432
1065001,2019,159.2626150957336
1065001,2020,278.26851080094633
1048507,2018,131.9391862019839
1048507,2019,150.77643078122193
1048507,2020,267.8356238370929
1012215,2018,128.81533468047354
1012215,2019,149.6858422533092
1012215,2020,293.7909025613555
1053258,2018,108.32504998008355
1053258,2019,138.87306545812643
1053258,2020,291.25897148953436
1048105,2018,129.3990058961578
1048105,2019,158.52224584164009
1048105,2020,260.6857731824475
1007643,2018,125.2100579635732
1007643,2019,148.0141286791957
1007643,2020,327.77572838053567
1058805,2018,104.30130646516056
1058805,2019,148.9674977732765
1058805,2020,281.19919740889225
1030048,2018,126.73648052690302
1030048,2019,143.9185775353781
1030048,2020,243.1711460823704
1026383,2018,150.65102565818196
1026383,2019,178.32629217843854
1026383,2020,250.82570663985788
1083506,2018,120.89180239449047
1083506,2019,143.5614823061375
1083506,2020,317.2864354841137
1079621,2018,115.54635462900258
1079621,2019,146.37170625856925
1079621,2020,361.8683962350184
1081910,2018,129.65981590178808
1081910,2019,159.50421918707457
1081910,2020,291.33989642348365
1087464,2018,98.6819220954163
1087464,2019,149.7486741125734
1087464,2020,277.77233113419373
1083890,2018,147.08190616625328
1083890,2019,170.98829492370598
1083890,2020,231.500124678127
1077937,2018,118.11160953125294
1077937,2019,151.72055370503566
1077937,2020,311.68555805498966
1026480,2018,155.36648792493375
1026480,2019,189.30942336762917
1026480,2020,246.5505887686794
1020632,2018,121.22830055638916
1020632,2019,184.9881280624053
1020632,2020,279.7291146508578
1024868,2018,140.83528744776163
1024868,2019,182.46885046834075
1024868,2020,202.8889120542574
1087334,2018,116.22129864133753
1087334,2019,136.83644324236275
1087334,2020,308.46712222244577
1049869,2018,127.74195985470733
1049869,2019,166.3094346377419
1049869,2020,255.18734961921996
1064052,2018,127.44177358579377
1064052,2019,147.67871390922573
1064052,2020,346.53354389532973
1009250,2018,127.54192498291795
1009250,2019,138.21366074986346
1009250,2020,306.4312402156746
1052613,2018,115.95266298249287
1052613,2019,148.03025067164978
1052613,2020,302.38576753462746
1003845,2018,109.14662582967549
1003845,2019,135.34081254467438
1003845,2020,353.3280618845788
1062616,2018,111.12551809671066
1062616,2019,144.49106227786504
1062616,2020,325.57047436600584
1077757,2018,121.40428399873969
1077757,2019,144.9541686722658
1077757,2020,335.951590056549
1041324,2018,142.97179852521677
1041324,2019,148.23740080785376
1041324,2020,226.30808310814945
1087236,2018,120.96770855555266
1087236,2019,155.4951947871201
1087236,2020,289.3889616258529
1006627,2018,122.43261694353723
1006627,2019,139.59094124462942
1006627,2020,325.16519102013734
1052547,2018,116.06308591997296
1052547,2019,149.81833418190146
1052547,2020,299.0707098038779
1079166,2018,109.32863370408828
1079166,2019,162.99807420452436
1079166,2020,345.33519472903777
1057788,2018,107.37148003655545
1057788,2019,127.67722738712806
1057788,2020,287.90129054079586
1062088,2018,96.12245008066941
1062088,2019,140.33850142044273
1062088,2020,292.9545579334673
1005025,2018,109.95334730984452
1005025,2019,128.17572551469408
1005025,2020,339.76528630950185
1007866,2018,119.23747327843896
1007866,2019,143.6538518173024
1007866,2020,333.760972686221
1079537,2018,115.9165200464302
1079537,2019,149.0817492726196
1079537,2020,350.1390442726556
1090085,2018,103.8315732397491
1090085,2019,135.97548619112573
1090085,2020,380.90889710647633
1027141,2018,156.0915387493806
1027141,2019,181.91018907753653
1027141,2020,258.44028937851516
1090386,2018,125.8244006819051
1090386,2019,172.1602131046879
1090386,2020,272.9836220219074
1058644,2018,103.84056048428296
1058644,2019,141.4591834973093
1058644,2020,284.84785087249696
1084753,2018,104.06369367335307
1084753,2019,121.97316678835037
1084753,2020,352.1724058574331
1005567,2018,99.20566517541943
1005567,2019,130.95141527885227
1005567,2020,347.9448689532617
1085216,2018,130.26679619860775
1085216,2019,164.17939258267393
1085216,2020,253.01736233134503
1062910,2018,109.0839741111934
1062910,2019,141.730885941673
1062910,2020,321.30479238400085
1034492,2018,144.35075677582293
1034492,2019,194.29944683655927
1034492,2020,234.70171137985653
1044366,2018,158.39154472235828
1044366,2019,199.61873540324922
1044366,2020,243.67372129439434
1011302,2018,124.86603362595822
1011302,2019,150.50742889621802
1011302,2020,301.4187260657969
1003745,2018,69.86170238746841
1003745,2019,126.49079621894893
1003745,2020,370.31754027676055
1019954,2018,123.99476370503776
1019954,2019,184.16101611314727
1019954,2020,278.50194210439463
1082153,2018,127.70692617995608
1082153,2019,190.7031763763154
1082153,2020,259.99554584057364
1015142,2018,109.69920603470274
1015142,2019,138.5543330976292
1015142,2020,271.5972384645826
1063499,2018,81.67788837555209
1063499,2019,137.6998638409201
1063499,2020,312.1568916019214
1033195,2018,120.25974193381981
1033195,2019,156.4607704835618
1033195,2020,259.92033259719625
1003113,2018,114.65362381690092
1003113,2019,146.5181699350507
1003113,2020,349.90702826201033
1086527,2018,117.50344755651832
1086527,2019,156.6083929386103
1086527,2020,292.229098143331
1055018,2018,101.97464327203372
1055018,2019,142.48419281591987
1055018,2020,283.7658012794838
1066973,2018,126.9970882458257
1066973,2019,124.79108340946587
1066973,2020,306.5603069164939
1083416,2018,109.92765986022235
1083416,2019,137.84380648955312
1083416,2020,352.8085842457569
1059007,2018,98.95986167071527
1059007,2019,138.54141745873906
1059007,2020,281.9849629212352
1082047,2018,132.6746381324321
1082047,2019,157.84976238814968
1082047,2020,220.15173529928492
1002933,2018,115.77719663168804
1002933,2019,170.22938340318115
1002933,2020,328.0404350302856
1036167,2018,134.1208005371264
1036167,2019,190.4603661689919
1036167,2020,251.5640038449751
1063119,2018,126.48457819620155
1063119,2019,135.10583633144685
1063119,2020,371.3355494959692
1014176,2018,131.2761222062798
1014176,2019,162.31072373504145
1014176,2020,278.7509286238204
1012398,2018,128.06096313089202
1012398,2019,169.45437049635538
1012398,2020,275.36472843716257
1047550,2018,131.08562171893763
1047550,2019,161.94377163953266
1047550,2020,250.57117404621
1085748,2018,117.9009323554528
1085748,2019,146.2800235982707
1085748,2020,365.5727625375808
1007864,2018,119.67299199474857
1007864,2019,143.28802045231697
1007864,2020,333.2876375041695
1059650,2018,96.33293256711316
1059650,2019,115.42019093533717
1059650,2020,283.11830303668785
1088447,2018,130.54002459557557
1088447,2019,139.75139252595727
1088447,2020,317.0190282537688
1026740,2018,137.62924275020967
1026740,2019,183.2210678847259
1026740,2020,230.60093085911174
1002959,2018,119.23342313914623
1002959,2019,159.88852133401448
1002959,2020,335.6765928623615
1048047,2018,136.88139793838494
1048047,2019,160.9281481290509
1048047,2020,259.18690882891804
1081601,2018,107.61254136611286
1081601,2019,142.48624893819525
1081601,2020,286.16657157743435
1059622,2018,95.35215740444868
1059622,2019,143.8217257684287
1059622,2020,284.6095741816016
1013891,2018,133.66871891596116
1013891,2019,162.20954233300958
1013891,2020,286.749627294547
1004387,2018,109.73142738532157
1004387,2019,120.53675454112766
1004387,2020,355.05789440067855
1034508,2018,142.3392444817446
1034508,2019,195.61087389508563
1034508,2020,232.50456857355852
1021920,2018,128.28383571764581
1021920,2019,203.27835190846545
1021920,2020,265.7631163047097
1086188,2018,120.18244227837327
1086188,2019,140.28367503209856
1086188,2020,315.09020042620386
1080088,2018,129.73565350844476
1080088,2019,139.83139329862433
1080088,2020,320.68022064329085
1025403,2018,145.22204597479114
1025403,2019,182.60447077435418
1025403,2020,215.08472994740043
1050051,2018,129.01173514662588
1050051,2019,164.94668386462027
1050051,2020,262.8876665983252
1077973,2018,120.92447822406254
1077973,2019,140.16244002358854
1077973,2020,328.0478837718809
1004354,2018,92.75036691899442
1004354,2019,126.60713424789617
1004354,2020,353.1459017774759
1043160,2018,140.7913900452328
1043160,2019,164.18881470600257
1043160,2020,241.29588417186258
1001872,2018,117.41348714518507
1001872,2019,156.67047548852045
1001872,2020,350.37547027988956
1077258,2018,123.10432198053964
1077258,2019,151.45465252541592
1077258,2020,321.69879540164754
1047474,2018,123.6782988423155
1047474,2019,162.966545529131
1047474,2020,249.33324116967395
1089399,2018,110.56494930122462
1089399,2019,145.2337252598544
1089399,2020,284.95020763724045
1077758,2018,121.54981588299285
1077758,2019,144.82695801538267
1077758,2020,335.7271781609004
1010148,2018,94.9927251820939
1010148,2019,81.67657931643761
1010148,2020,310.3149211914289
1047678,2018,131.23550786603892
1047678,2019,163.09624528618494
1047678,2020,256.44193611653554
1085970,2018,112.27623680499329
1085970,2019,139.86827402680765
1085970,2020,280.53243553866344
1007878,2018,117.01442103646849
1007878,2019,151.710934039212
1007878,2020,336.0115723767812
1015518,2018,133.89678528811615
1015518,2019,160.35431441006
1015518,2020,286.04305345499733
1026658,2018,169.960990896905
1026658,2019,183.65824414491556
1026658,2020,241.88828415582967
1079898,2018,118.9905444117669
1079898,2019,153.42033202743877
1079898,2020,336.8284102987291
1017791,2018,132.42075366932914
1017791,2019,132.49837927731284
1017791,2020,301.53965080440423
1050618,2018,128.78679272059324
1050618,2019,165.0770308835045
1050618,2020,264.65762958426967
1025076,2018,199.99481485879937
1025076,2019,190.18735115688327
1025076,2020,241.78973145274517
1004091,2018,97.80562326299938
1004091,2019,127.01738744209361
1004091,2020,356.37708945144624
1002068,2018,111.17399091911867
1002068,2019,176.55560819737877
1002068,2020,338.8113761858492
1036893,2018,151.3591983298719
1036893,2019,189.94868124212556
1036893,2020,209.67643203695897
1011084,2018,130.46374390947395
1011084,2019,129.77747175568283
1011084,2020,296.46775553568307
1005467,2018,102.10017582773972
1005467,2019,130.9019769306789
1005467,2020,347.9195689002711
1058804,2018,104.34944615326462
1058804,2019,148.91914436812888
1058804,2020,281.22101086409305
1006476,2018,129.61348827596638
1006476,2019,143.6568398173553
1006476,2020,314.7015688894357
1007199,2018,120.07332450522814
1007199,2019,145.75330562876775
1007199,2020,337.66221445613024
1008897,2018,118.86569262629561
1008897,2019,134.26461493977183
1008897,2020,309.7776790581409
1025039,2018,176.98935093966696
1025039,2019,192.91000563348513
1025039,2020,242.50199621944753
1015896,2018,132.67742429873846
1015896,2019,186.61085137898124
1015896,2020,261.3712340081245
1085972,2018,136.8159233426899
1085972,2019,178.60417936573577
1085972,2020,250.65455293550127
1058813,2018,107.46283343910629
1058813,2019,150.49382498071293
1058813,2020,279.4619522723329
1044825,2018,142.75365795999898
1044825,2019,187.2864487473708
1044825,2020,249.6871091316731
1037583,2018,135.45025137208984
1037583,2019,196.58308258132752
1037583,2020,249.48584320743186
1059552,2018,101.65662902782533
1059552,2019,139.58385542694134
1059552,2020,284.12171968767956
1051963,2018,121.51103002323528
1051963,2019,151.0224894752091
1051963,2020,279.14080020834325
1014251,2018,134.01665627738555
1014251,2019,165.874494240551
1014251,2020,274.3697439458311
1078689,2018,124.86633353419634
1078689,2019,160.62941282389346
1078689,2020,272.7197454187507
1061922,2018,91.47440592252633
1061922,2019,144.62955034266514
1061922,2020,290.2125011991456
1056485,2018,110.858364610851
1056485,2019,109.22683365988848
1056485,2020,271.18746780548514
1079057,2018,164.65686668949087
1079057,2019,187.0280113151114
1079057,2020,241.97745537918493
1060774,2018,99.93285084843254
1060774,2019,149.39446355302766
1060774,2020,276.56198581914276
1089464,2018,120.96497247347054
1089464,2019,152.3982505587866
1089464,2020,306.4474732364518
1051910,2018,121.45607487333741
1051910,2019,149.5642510660672
1051910,2020,277.24687736783363
1011176,2018,120.73493394670616
1011176,2019,151.0546609968553
1011176,2020,306.5804738224536
1090460,2018,145.2558291662627
1090460,2019,174.189348213279
1090460,2020,257.114539631392
1085719,2018,136.4385006374121
1085719,2019,157.18263676334053
1085719,2020,344.5696016126851
1081327,2018,103.36730521939063
1081327,2019,140.643444445092
1081327,2020,284.2390892340641
1030225,2018,126.69557791181072
1030225,2019,158.87003147924145
1030225,2020,247.92538056719894
1014335,2018,137.65138147638146
1014335,2019,171.16215852295454
1014335,2020,269.4853645581376
1038619,2018,152.39616291636386
1038619,2019,217.50329948501988
1038619,2020,231.07068221107252
1063136,2018,143.77797922102204
1063136,2019,150.1023454729333
1063136,2020,405.06977923912115
1015694,2018,129.86116728319598
1015694,2019,171.2102199153567
1015694,2020,275.9022637700891
1050763,2018,128.90739086803634
1050763,2019,162.92335753446073
1050763,2020,269.2767780061485
1083205,2018,133.55340592465137
1083205,2019,186.97281679355217
1083205,2020,264.33288038425263
1043361,2018,156.2309330086368
1043361,2019,192.21468234675467
1043361,2020,240.61944781529456
1043153,2018,138.27052714419585
1043153,2019,169.0994768519145
1043153,2020,244.49273672646441
1089757,2018,104.07376779436123
1089757,2019,147.12621808375323
1089757,2020,288.05736267508007
1083791,2018,152.72342686766248
1083791,2019,182.85286642636848
1083791,2020,252.32182629269374
1059883,2018,102.26464309357395
1059883,2019,140.9234478011071
1059883,2020,285.03448966724636
1025399,2018,144.11583714628412
1025399,2019,183.48554450774188
1025399,2020,215.89791290676257
1029899,2018,119.84241339013559
1029899,2019,160.87585391140914
1029899,2020,236.74186106132166
1030897,2018,125.10313104345887
1030897,2019,158.11235113057037
1030897,2020,250.24971338515178
1090177,2018,108.72151014717501
1090177,2019,150.98737755106893
1090177,2020,278.84613433981855
1060141,2018,111.51335328585442
1060141,2019,156.6353025892142
1060141,2020,251.0506193279226
1027003,2018,156.85989252835074
1027003,2019,183.03561734608522
1027003,2020,252.20453917188357
1076686,2018,104.66856074705012
1076686,2019,144.6490836281873
1076686,2020,286.30432313433545
1003790,2018,112.75568415362044
1003790,2019,142.2266716373726
1003790,2020,355.54838412018194
1075675,2018,105.94899286926491
1075675,2019,112.0930861637796
1075675,2020,342.6548540432936
1074035,2018,123.21961930317697
1074035,2019,172.20248273158003
1074035,2020,262.39588613240596
1018057,2018,133.73109725565462
1018057,2019,166.86183320283442
1018057,2020,286.95183081030603
1005181,2018,82.45418098606591
1005181,2019,132.98992248483194
1005181,2020,326.406368501401
1017032,2018,129.85853807728665
1017032,2019,179.8229235765829
1017032,2020,267.7980003767195
1006117,2018,117.92671284221214
1006117,2019,138.86006626573274
1006117,2020,330.651378460904
1087673,2018,133.31061544464458
1087673,2019,150.47705234855079
1087673,2020,287.7259065033932
1080070,2018,126.77305476728733
1080070,2019,141.27739880720097
1080070,2020,324.85322329152484
1007797,2018,125.62850426913225
1007797,2019,159.1880342168595
1007797,2020,325.84197435865957
1001106,2018,105.53220617557784
1001106,2019,141.6016432752602
1001106,2020,368.6555437303187
1042055,2018,163.50995284457025
1042055,2019,181.95324148502604
1042055,2020,202.2907142103261
1056573,2018,108.7114459463939
1056573,2019,139.03748499635213
1056573,2020,273.57457194666796
1044374,2018,159.19567978875358
1044374,2019,197.71389201563903
1044374,2020,247.80900189732236
1003314,2018,112.856467899373
1003314,2019,146.55355323458068
1003314,2020,370.50004367252393
1044908,2018,136.3814600048443
1044908,2019,184.80395168721572
1044908,2020,251.17201321008454
1043540,2018,158.44396049957533
1043540,2019,192.39867090720347
1043540,2020,233.46607758927522
1077516,2018,111.2166365868303
1077516,2019,145.26602059985487
1077516,2020,347.5214311273402
1053592,2018,110.13827468465914
1053592,2019,145.7831055192856
1053592,2020,287.16376617019165
1059621,2018,94.77599598985559
1059621,2019,143.91704473902138
1059621,2020,284.6147764489598
1010902,2018,125.09001628176597
1010902,2019,145.80662527970944
1010902,2020,301.39858688139026
1011151,2018,120.67894238850316
1011151,2019,151.83009195799127
1011151,2020,306.64957250116834
1007637,2018,124.18340193570684
1007637,2019,148.00033874271136
1007637,2020,329.49458727086477
1016920,2018,130.59527684705225
1016920,2019,172.46358193412175
1016920,2020,275.75488277166403
1059633,2018,91.20590923078548
1059633,2019,146.32493088179555
1059633,2020,284.7517416342197
1078500,2018,125.07689012887437
1078500,2019,156.15141560829687
1078500,2020,263.83216030652767
1034514,2018,141.03653955630935
1034514,2019,191.79022155325598
1034514,2020,224.99614829677404
1080657,2018,133.71193618753034
1080657,2019,155.9386215899136
1080657,2020,287.1367935124971
1010034,2018,120.10348580750673
1010034,2019,151.3753382963204
1010034,2020,307.48758343926363
1003403,2018,115.84164158454057
1003403,2019,146.04776435289116
1003403,2020,368.0374799838853
1002955,2018,117.43833695666079
1002955,2019,159.23770863323145
1002955,2020,336.6469492680893
1005706,2018,112.07374410043684
1005706,2019,141.98210018593088
1005706,2020,339.00243015601166
1011155,2018,121.19656862706613
1011155,2019,148.39699866013493
1011155,2020,305.66121519036716
1064786,2018,131.61071314114054
1064786,2019,160.34969566617886
1064786,2020,282.33505534110765
1063097,2018,128.39328814553144
1063097,2019,101.46294872773659
1063097,2020,370.8020073604768
1000044,2018,96.27763588737216
1000044,2019,128.49883750297724
1000044,2020,357.7873812547254
1006289,2018,119.32263531371191
1006289,2019,135.53201882262377
1006289,2020,327.8897323487539
1038911,2018,135.73742121750246
1038911,2019,194.26779102941072
1038911,2020,251.48325354163896
1001170,2018,119.72991167923657
1001170,2019,157.32284492331314
1001170,2020,390.72021113569684
1007234,2018,122.4378135255395
1007234,2019,144.39184128411216
1007234,2020,336.05308057550286
1015129,2018,110.28818767486713
1015129,2019,138.36067514247583
1015129,2020,272.5580770567811
1016242,2018,135.2055069463459
1016242,2019,157.48910682191357
1016242,2020,288.6001329159771
1001349,2018,129.46938655767022
1001349,2019,164.78572781594855
1001349,2020,414.2893507134834
1048754,2018,130.67471539250863
1048754,2019,163.74812975075136
1048754,2020,257.2517088184302
1053388,2018,105.93273955730963
1053388,2019,134.8727037506839
1053388,2020,288.7468227518786
1055840,2018,99.13934095965635
1055840,2019,140.94075638056248
1055840,2020,281.62494938498185
1006420,2018,124.82866011256907
1006420,2019,139.88256485332212
1006420,2020,321.5694106863329
1083603,2018,109.01807041462854
1083603,2019,153.02674068658226
1083603,2020,273.8013678926248
1047593,2018,131.2933796704402
1047593,2019,162.08355265211716
1047593,2020,251.07263640153536
1082344,2018,143.80648866652288
1082344,2019,151.51675307610464
1082344,2020,271.6111749967818
1050534,2018,127.91093682792598
1050534,2019,167.1591344726967
1050534,2020,261.8500005851839
1047021,2018,126.86365415054176
1047021,2019,157.00675967417746
1047021,2020,262.5075417765784
1019117,2018,131.42667863104512
1019117,2019,186.13867872324496
1019117,2020,260.6586452026658
1063902,2018,89.86260135002662
1063902,2019,128.92718013195747
1063902,2020,385.64899788931075
1006022,2018,122.05020188165912
1006022,2019,144.2398016336119
1006022,2020,318.1601776805482
1050332,2018,132.2794663053043
1050332,2019,158.1648660907908
1050332,2020,270.2440739732856
1077612,2018,102.44667335208818
1077612,2019,130.67555550146645
1077612,2020,325.3451592172498
1086084,2018,104.40444437247574
1086084,2019,152.67652286026282
1086084,2020,268.9639557997603
1024799,2018,143.61245993331525
1024799,2019,189.3506548247209
1024799,2020,227.66577631987758
1018951,2018,130.1319863286119
1018951,2019,185.73543394980416
1018951,2020,263.8907764691276
1002712,2018,118.00120072137383
1002712,2019,158.3886603903689
1002712,2020,341.4594507804438
1063108,2018,135.09340207317703
1063108,2019,143.05560478753836
1063108,2020,386.6942964063604
1006861,2018,133.12843477961275
1006861,2019,140.21352931776732
1006861,2020,310.58222602781746
1083653,2018,120.87562796727678
1083653,2019,191.00861093937564
1083653,2020,269.4517681093471
1064496,2018,133.9547985402889
1064496,2019,160.8915043121018
1064496,2020,296.612678049646
1036197,2018,136.4876617871274
1036197,2019,198.4500042883102
1036197,2020,246.9313247063575
1079549,2018,116.41903642932388
1079549,2019,150.96988853001284
1079549,2020,349.2933403850589
1026713,2018,163.52342902891866
1026713,2019,182.84569217377148
1026713,2020,237.39248876817697
1005536,2018,78.65383472621298
1005536,2019,129.73599131824173
1005536,2020,344.8231925364607
1014514,2018,141.7844340680035
1014514,2019,180.76435689650577
1014514,2020,253.8237080825323
1054530,2018,120.08206444029611
1054530,2019,152.31846847071782
1054530,2020,309.0315364586196
1014721,2018,135.40035820087158
1014721,2019,152.9549611276138
1014721,2020,288.44378416317744
1001337,2018,132.1270444524525
1001337,2019,167.85901933686068
1001337,2020,421.38640756410143
1036511,2018,147.5476924829888
1036511,2019,190.61184558752214
1036511,2020,218.64567553326964
1016161,2018,133.18377788841158
1016161,2019,149.61037938209128
1016161,2020,291.9660065878301
1044094,2018,135.50099144957878
1044094,2019,162.1940064449751
1044094,2020,246.78214908609817
1024804,2018,145.47406567871923
1024804,2019,188.2740160497028
1024804,2020,227.95781495635322
1057311,2018,105.52775151861454
1057311,2019,138.97657846485365
1057311,2020,277.09508710187833
1042069,2018,162.84236446499935
1042069,2019,176.5760094634417
1042069,2020,196.45943492851953
1028585,2018,125.03350579512271
1028585,2019,168.05390949701615
1028585,2020,227.9853062817881
1015138,2018,133.4435319415038
1015138,2019,166.4229945666325
1015138,2020,271.3216253252386
1007553,2018,122.21674939689129
1007553,2019,144.28528501834293
1007553,2020,335.19004111157125
1003719,2018,75.76733081919116
1003719,2019,131.73159391751582
1003719,2020,358.0054546355708
1009601,2018,126.36037588038369
1009601,2019,155.94571732045938
1009601,2020,301.56918722151454
1051467,2018,120.10175224837138
1051467,2019,152.27583463338476
1051467,2020,269.6939405566671
1061057,2018,88.29200214628426
1061057,2019,122.8547994497824
1061057,2020,281.6430673664205
1082863,2018,125.68995215300893
1082863,2019,162.51916900269495
1082863,2020,304.9583263930726
1078939,2018,122.04325454453382
1078939,2019,153.61004514925267
1078939,2020,332.9269908105056
1031396,2018,112.32355903496858
1031396,2019,157.1397746308659
1031396,2020,256.4609680806214
1064787,2018,131.87291274621572
1064787,2019,160.49848207814676
1064787,2020,280.60031794576423
1087047,2018,77.00130859112737
1087047,2019,123.96488580282724
1087047,2020,350.0526291280479
1009003,2018,130.6759783059546
1009003,2019,131.24076359141483
1009003,2020,309.6701686649724
1060441,2018,101.27184765964289
1060441,2019,150.41535032094467
1060441,2020,274.8981332479995
1044046,2018,139.9160313930997
1044046,2019,177.57420862604317
1044046,2020,244.26217950573175
1065009,2018,130.44060495540162
1065009,2019,159.10128216758855
1065009,2020,264.5108400735995
1090368,2018,121.58488015034906
1090368,2019,162.08134709974348
1090368,2020,325.36714329938206
1086426,2018,120.95962582921025
1086426,2019,161.00109587331238
1086426,2020,342.76266250314285
1004322,2018,96.70495142975149
1004322,2019,127.7064544033458
1004322,2020,347.9039683659626
1019461,2018,132.51516654014046
1019461,2019,186.90707559904942
1019461,2020,257.53132655868694
1054463,2018,117.94078099860332
1054463,2019,150.2325331854855
1054463,2020,309.860976707366
1079971,2018,124.98800325868193
1079971,2019,147.82260854823534
1079971,2020,327.2577367217279
1084885,2018,105.76620566898424
1084885,2019,100.78032747345617
1084885,2020,342.47422644505986
1025211,2018,146.2817852498521
1025211,2019,185.30595076499185
1025211,2020,221.82355635957254
1079555,2018,114.13042423016427
1079555,2019,181.89756051950292
1079555,2020,333.77193224942084
1082644,2018,116.64754357758993
1082644,2019,141.68645942636743
1082644,2020,319.68293531347996
1043264,2018,132.85084814658975
1043264,2019,163.7000996226914
1043264,2020,247.52717585595087
1015078,2018,138.58770705473057
1015078,2019,165.51534929660656
1015078,2020,275.2677455782133
1035356,2018,138.60641206567647
1035356,2019,190.25545741771552
1035356,2020,246.6264450401526
1077926,2018,125.65258175796039
1077926,2019,142.4311611002877
1077926,2020,306.07785106531657
1015012,2018,140.1937766954636
1015012,2019,164.32980834122776
1015012,2020,278.7817207460754
1009754,2018,147.4463688028998
1009754,2019,161.36386492169456
1009754,2020,319.9274167987191
1052463,2018,118.83883676747456
1052463,2019,153.12662367437696
1052463,2020,288.8932303945233
1003560,2018,113.26175156744807
1003560,2019,143.35007254692272
1003560,2020,353.9659036416692
1065002,2018,130.3771203723123
1065002,2019,159.2101441416766
1065002,2020,266.926293501766
1076175,2018,140.13198825463593
1076175,2019,188.06621397345967
1076175,2020,214.0382023729659
1060434,2018,105.7722476187535
1060434,2019,153.57247577296005
1060434,2020,267.1930267025033
1026886,2018,142.7905414634618
1026886,2019,182.48952144738465
1026886,2020,199.41449999190513
1082467,2018,121.81224819309662
1082467,2019,143.51938803812777
1082467,2020,336.42595815987767
1081995,2018,125.47253385463029
1081995,2019,163.4149930342183
1081995,2020,403.97424066565753
1082324,2018,116.24800587671965
1082324,2019,150.48816701375526
1082324,2020,287.4008324238567
1081157,2018,148.65318728563477
1081157,2019,184.20952877527134
1081157,2020,195.25454940011593
1054213,2018,117.23077119328794
1054213,2019,154.9308673833347
1054213,2020,298.8579077529757
1026911,2018,153.80798445080356
1026911,2019,167.4216995083718
1026911,2020,258.0368886351019
1031382,2018,110.16490993094985
1031382,2019,157.95051241052985
1031382,2020,255.15081243546226
1064495,2018,133.53349727536485
1064495,2019,160.74652621193093
1064495,2020,295.6870906613222
1056718,2018,103.59806622256994
1056718,2019,139.0387758154047
1056718,2020,277.600891331161
1013810,2018,149.1567414050889
1013810,2019,144.4066781729077
1013810,2020,290.9754137488776
1083875,2018,126.48577409225167
1083875,2019,190.46683128922137
1083875,2020,261.5304202293253
1026724,2018,147.4710353738352
1026724,2019,183.5268171109204
1026724,2020,228.87640229784736
1079112,2018,132.45305471540155
1079112,2019,168.06191755321035
1079112,2020,422.319622541656
1085766,2018,101.42611935112178
1085766,2019,146.6057896257416
1085766,2020,287.1411110099732
1025164,2018,155.24696441081977
1025164,2019,185.6534745712479
1025164,2020,236.2436343937183
1034265,2018,149.60499959180055
1034265,2019,195.39289151324837
1034265,2020,239.45612704065138
1008449,2018,127.58578858697035
1008449,2019,142.87012730977517
1008449,2020,327.5363305493716
1086486,2018,138.52173451477475
1086486,2019,161.23854420746437
1086486,2020,336.18248490540054
1081824,2018,94.81594571442317
1081824,2019,146.84219425000902
1081824,2020,289.29770093123585
1004419,2018,112.50707222093071
1004419,2019,94.5020563917322
1004419,2020,357.4628464020758
1003275,2018,110.09260647174541
1003275,2019,148.76414929454404
