bin,year,idw_aadt
1013590,2019,10551.750721924856
1013590,2020,10549.725801624269
1013590,2021,11732.929464263267
1015393,2019,7860.826901592018
1015393,2020,7368.89950602459
1015393,2021,8273.222591556296
1005871,2019,8083.274050706921
1005871,2020,7819.65083453274
1005871,2021,8718.139627186525
1064304,2019,17101.896234174674
1064304,2020,18400.542296444455
1064304,2021,20043.053633011026
1015464,2019,8295.466188563756
1015464,2020,8397.411714764146
1015464,2021,9358.526839214217
1079326,2019,10566.791580667059
1079326,2020,10995.246645048814
1079326,2021,12233.581468643262
1081834,2019,13694.967628482307
1081834,2020,15456.988948787948
1081834,2021,17312.715991092286
1089532,2019,14550.746946189645
1089532,2020,15890.609351269744
1089532,2021,17765.324541206537
1001578,2019,9293.917772126037
1001578,2020,9219.287992729593
1001578,2021,10362.257934389196
1035054,2019,11400.34524325842
1035054,2020,11458.711816394842
1035054,2021,12854.898086169183
1041907,2019,12396.18746886649
1041907,2020,11659.245187220853
1041907,2021,13201.489841571358
1085018,2019,10095.674353067705
1085018,2020,10003.225211395747
1085018,2021,11115.399850197682
1008237,2019,7701.447473651253
1008237,2020,8082.768689358274
1008237,2021,9080.775909564134
1034497,2019,9680.406136456115
1034497,2020,9467.58305345622
1034497,2021,10525.13609943413
1082668,2019,7542.005148504503
1082668,2020,8039.371991424843
1082668,2021,9042.311175396222
1007269,2019,7294.762939518474
1007269,2020,7357.332292519937
1007269,2021,8245.504140043065
1085811,2019,72450.40903228639
1085811,2020,95926.06080729977
1085811,2021,103065.33501998537
1089030,2019,15754.31852769908
1089030,2020,16817.699448902793
1089030,2021,18903.26322255969
1044696,2019,12552.276773827805
1044696,2020,11133.397334780746
1044696,2021,12488.465584375568
1059608,2019,9147.78440737127
1059608,2020,10168.35684005154
1059608,2021,11363.129353774733
1047648,2019,12867.514039474208
1047648,2020,13027.788477097014
1047648,2021,14616.12719762197
1020346,2019,14844.392293425484
1020346,2020,13428.233230762715
1020346,2021,14933.575445242806
1015928,2019,10071.58303563079
1015928,2020,9919.27425271458
1015928,2021,10986.58014974739
1004612,2019,7596.245518872303
1004612,2020,7046.07947319746
1004612,2021,7924.437873602311
1060222,2019,13135.131972085317
1060222,2020,14802.211663476019
1060222,2021,16720.21239371013
1060446,2019,13496.432252964998
1060446,2020,15240.775780616648
1060446,2021,17085.21635954455
1081901,2019,15713.359467991097
1081901,2020,17939.03366919697
1081901,2021,19864.97121609581
1033109,2019,13492.449200265097
1033109,2020,13714.445157457712
1033109,2021,15413.995834755195
1043059,2019,12380.36403469395
1043059,2020,12285.354335310267
1043059,2021,13768.305491214836
1015973,2019,10883.25573561421
1015973,2020,10256.923850959483
1015973,2021,11360.326150903335
1005906,2019,8509.559898716716
1005906,2020,7753.041094479099
1005906,2021,8659.661841069874
1003770,2019,8031.414843648646
1003770,2020,8228.409381232243
1003770,2021,9249.377945267597
1053343,2019,12179.375809461895
1053343,2020,12977.483255284613
1053343,2021,14577.806570535979
1003304,2019,7886.770087099607
1003304,2020,7903.391156248894
1003304,2021,8919.252739272544
1008691,2019,7315.5241857331985
1008691,2020,6854.373768668452
1008691,2021,7718.1358993103395
1059858,2019,13579.235954648766
1059858,2020,14802.376045626648
1059858,2021,16600.274100270966
1053178,2019,12451.819244672673
1053178,2020,13406.845691804467
1053178,2021,15077.71499812142
1054668,2019,15161.491544604898
1054668,2020,16841.26132834959
1054668,2021,18928.369998161914
1016156,2019,8299.219313473468
1016156,2020,8155.56976936524
1016156,2021,9166.138453628426
1031948,2019,12914.887361722025
1031948,2020,13131.53560381369
1031948,2021,14725.49503053076
1005684,2019,8217.969340095751
1005684,2020,8500.72847882573
1005684,2021,9522.918449916617
1062189,2019,13664.089531308766
1062189,2020,15594.15807711075
1062189,2021,17429.088029978597
1002997,2019,6959.499319623875
1002997,2020,6926.259879862487
1002997,2021,7757.688426862562
1004197,2019,9003.121344742856
1004197,2020,8875.445254302806
1004197,2021,10033.868730572687
1024858,2019,9319.534150039657
1024858,2020,8886.009101362637
1024858,2021,9959.56070586261
1005166,2019,8066.574299625424
1005166,2020,7345.107853247673
1005166,2021,8302.515339974107
1088760,2019,9098.890626515196
1088760,2020,8567.794824288201
1088760,2021,9506.062449626548
1024943,2019,11291.754028892647
1024943,2020,11462.05328685988
1024943,2021,12797.340077274446
1080748,2019,7330.702539551232
1080748,2020,7147.316765670468
1080748,2021,8012.238969232491
1060585,2019,12339.902820697831
1060585,2020,14225.894650276106
1060585,2021,15914.944425186632
1058613,2019,10997.548252848284
1058613,2020,12226.745065154351
1058613,2021,13706.228385295575
1009562,2019,8562.060066936108
1009562,2020,9148.080934614558
1009562,2021,10229.70509570324
1041222,2019,10815.685793604274
1041222,2020,10465.15799063794
1041222,2021,11750.354199325493
1016178,2019,8007.340175405141
1016178,2020,8090.079371404339
1016178,2021,9046.046909126237
1025404,2019,11387.678592672186
1025404,2020,11350.302578909184
1025404,2021,12684.41587490489
1076078,2019,7699.403703823488
1076078,2020,7822.551132587829
1076078,2021,8769.896924596791
1090685,2019,8953.943824285132
1090685,2020,8974.886420003078
1090685,2021,10052.050173487693
1007871,2019,9047.684361800539
1007871,2020,8975.651437976572
1007871,2021,10064.713421186269
1003776,2019,7496.515006794095
1003776,2020,7578.9059423274
1003776,2021,8513.522232547626
1059415,2019,11989.283159908238
1059415,2020,13415.705535165842
1059415,2021,15037.811354334905
1053884,2019,12942.047636585008
1053884,2020,14222.202456381796
1053884,2021,16004.831787246872
1041712,2019,12087.847464568837
1041712,2020,11757.6813045909
1041712,2021,13285.354881791312
1043864,2019,12249.762958942256
1043864,2020,11055.267918266587
1043864,2021,12365.813535917847
1001334,2019,7886.949737422381
1001334,2020,7016.44461596814
1001334,2021,7921.823175602132
1045849,2019,11506.88645190244
1045849,2020,11209.900715731863
1045849,2021,12546.672391570954
1079268,2019,7457.4193972607745
1079268,2020,6918.801768752791
1079268,2021,7719.2643793414145
1044824,2019,14708.959118470431
1044824,2020,14245.462785443033
1044824,2021,15953.425843184234
1058070,2019,13196.770011580751
1058070,2020,14676.73366656875
1058070,2021,16519.764571576594
1082113,2019,12190.452717480743
1082113,2020,11413.496945431907
1082113,2021,12680.05565601186
1026437,2019,11663.923227883677
1026437,2020,11414.825820242258
1026437,2021,12727.744864424096
1046982,2019,12285.118857540976
1046982,2020,12687.153083994794
1046982,2021,14267.708559506515
1005695,2019,11142.480969983508
1005695,2020,11533.451435398525
1005695,2021,12936.334226335352
1058712,2019,13042.7523653432
1058712,2020,14558.367882171682
1058712,2021,16464.163031465516
1008880,2019,7734.20660706526
1008880,2020,7784.361124995029
1008880,2021,8736.656020126036
1040095,2019,14496.501431947963
1040095,2020,14900.995319455476
1040095,2021,16731.695305657668
1080762,2019,7406.395146882668
1080762,2020,7273.8091421497875
1080762,2021,8122.123803099061
1045388,2019,14372.140532647885
1045388,2020,13201.585076536365
1045388,2021,14780.987633941015
1063402,2019,17611.183420887646
1063402,2020,19376.586514636027
1063402,2021,21565.843883163725
1019510,2019,9361.645937755751
1019510,2020,9283.27560977925
1019510,2021,10437.559444088303
1006817,2019,8123.683766701849
1006817,2020,7570.643897955428
1006817,2021,8444.009532671158
1046283,2019,12720.513606260596
1046283,2020,12465.838527215725
1046283,2021,13819.528795274216
1004969,2019,7559.157501361976
1004969,2020,7324.8622419212215
1004969,2021,8184.247894461794
1052239,2019,12356.419869283625
1052239,2020,12901.117929885737
1052239,2021,14483.431190436157
1057056,2019,15421.837306386684
1057056,2020,16926.522785675068
1057056,2021,19278.221255303062
1088603,2019,9144.509731395578
1088603,2020,9027.52995950234
1088603,2021,10038.051984553309
1007218,2019,8610.510907640139
1007218,2020,7712.0038905364145
1007218,2021,8671.658861605618
1042863,2019,10987.209431526899
1042863,2020,10564.031113281479
1042863,2021,11764.227013118058
1015634,2019,9004.35093883938
1015634,2020,8697.738838924824
1015634,2021,9683.271327202614
1084112,2019,13319.322224421174
1084112,2020,14381.101932873704
1084112,2021,16106.96937553044
1015971,2019,10879.982401094416
1015971,2020,10266.813997754016
1015971,2021,11374.97500684153
1025051,2019,10642.724512784805
1025051,2020,9617.707524388086
1025051,2021,10696.00004877599
1080148,2019,7862.935016353157
1080148,2020,7988.050676743194
1080148,2021,8916.885987999989
1007106,2019,9155.343186682565
1007106,2020,9356.887318143921
1007106,2021,10458.781897932302
1057737,2019,12730.307702388938
1057737,2020,13870.388925038598
1057737,2021,15601.00247028628
1081789,2019,10111.486157461291
1081789,2020,11317.546104107934
1081789,2021,12619.085861957436
1018978,2019,13486.506309162876
1018978,2020,13678.011512673147
1018978,2021,15186.809359749477
1041714,2019,12220.134593168339
1041714,2020,12067.216718147394
1041714,2021,13642.315309500918
1087999,2019,10647.865498463156
1087999,2020,10900.217612364864
1087999,2021,12136.867334323188
1091724,2019,15275.644242861497
1091724,2020,17978.543481806
1091724,2021,19948.373806919444
1016118,2019,7982.529551705083
1016118,2020,7707.707540098176
1016118,2021,8667.461860046791
1058612,2019,10942.704564426362
1058612,2020,12167.320189374737
1058612,2021,13639.640676577732
1016905,2019,9096.543895726974
1016905,2020,9278.348893024733
1016905,2021,10378.4485468023
1001554,2019,7195.488767594767
1001554,2020,7096.179137761575
1001554,2021,7977.247435911243
1003950,2019,7656.232917476007
1003950,2020,7356.945594026399
1003950,2021,8267.035616068508
1034016,2019,14297.144889894204
1034016,2020,15494.090627773088
1034016,2021,17478.02036024991
1007579,2019,7146.0615195685705
1007579,2020,7353.409461378497
1007579,2021,8258.346371997639
1048814,2019,14603.644360951967
1048814,2020,15178.421171954024
1048814,2021,17002.45151559935
1052554,2019,14568.184038161566
1052554,2020,14790.824344592369
1052554,2021,16579.36416216468
1077843,2019,7554.389906630426
1077843,2020,7608.647323079232
1077843,2021,8552.650635295837
1077696,2019,8449.633423536197
1077696,2020,8572.268356270382
1077696,2021,9569.777049632405
1013338,2019,9682.7073328424
1013338,2020,10154.640060417789
1013338,2021,11353.267976199946
1001022,2019,5512.490915990527
1001022,2020,4881.867218176956
1001022,2021,5509.326015512561
1015962,2019,10770.907301628238
1015962,2020,10387.053228655659
1015962,2021,11515.02075442383
1064281,2019,17658.06356661598
1064281,2020,20693.135551174375
1064281,2021,22689.673056716663
1039955,2019,12451.126456146932
1039955,2020,11427.818587251133
1039955,2021,12867.809369321592
1007530,2019,7402.068415214118
1007530,2020,7240.157391647188
1007530,2021,8149.836766684574
1005958,2019,8506.792770588354
1005958,2020,7759.3036231345895
1005958,2021,8667.514078608674
1044244,2019,16065.15575165877
1044244,2020,12854.854079786504
1044244,2021,14390.051002963199
1050591,2019,14417.778482090138
1050591,2020,15473.713464946282
1050591,2021,17458.617632746438
1055985,2019,12639.747860158666
1055985,2020,13204.618503587391
1055985,2021,14843.581198460412
1015512,2019,8417.517368272293
1015512,2020,7986.831867734456
1015512,2021,8917.111233677986
1002716,2019,8662.845354505884
1002716,2020,8938.950364649349
1002716,2021,10019.222185812305
1005806,2019,7356.598440101938
1005806,2020,7405.1060645601365
1005806,2021,8272.158077230253
1009925,2019,6685.155475413641
1009925,2020,5536.841336112195
1009925,2021,6248.737433880332
1026666,2019,10709.347194628193
1026666,2020,10254.003852199441
1026666,2021,11398.937440821579
1078003,2019,7669.42875364847
1078003,2020,7776.601309689357
1078003,2021,8680.80470774571
1050371,2019,13890.35426908657
1050371,2020,14581.300808280223
1050371,2021,16449.8976531087
1054861,2019,15972.88461386684
1054861,2020,17946.577089584916
1054861,2021,20065.439604732368
1080777,2019,9662.414519802825
1080777,2020,9621.779190522944
1080777,2021,10672.403458198756
1064688,2019,14895.87165043234
1064688,2020,17093.245640577872
1064688,2021,18997.31577275232
1015292,2019,7971.371525445859
1015292,2020,7610.566160309271
1015292,2021,8564.399966812634
1077625,2019,9598.305462867382
1077625,2020,10018.02143182237
1077625,2021,11239.066804584727
1014190,2019,11125.639722647422
1014190,2020,10787.228105141428
1014190,2021,12046.101277235939
1079200,2019,14213.909960393123
1079200,2020,14607.471651821172
1079200,2021,16357.01918581116
1025241,2019,9927.769694741253
1025241,2020,9259.81106865382
1025241,2021,10295.549895176218
1014739,2019,7987.157389975585
1014739,2020,8211.144165082422
1014739,2021,9162.16520890927
1009504,2019,8271.515778525714
1009504,2020,8731.400001746908
1009504,2021,9765.317696908636
1078176,2019,7244.119464450261
1078176,2020,7356.689383127656
1078176,2021,8292.158668562373
1003518,2019,7693.419375667057
1003518,2020,7254.822822078072
1003518,2021,8098.994809044265
1011705,2019,9063.469072503443
1011705,2020,9231.503186342916
1011705,2021,10358.487302296066
1076326,2019,13199.591896713691
1076326,2020,13540.958190498577
1076326,2021,15263.745057286795
1082335,2019,13468.401323408647
1082335,2020,14177.32896095961
1082335,2021,15876.2023702656
1001582,2019,8510.80519951834
1001582,2020,8428.674983212373
1001582,2021,9507.895464149133
1051721,2019,11286.647341755908
1051721,2020,11863.57781476854
1051721,2021,13244.131094168568
1001061,2019,14777.669388995815
1001061,2020,15402.046765415724
1001061,2021,17151.707215303537
1005935,2019,8169.607706533391
1005935,2020,7750.168295637252
1005935,2021,8659.452931656688
1041864,2019,11512.698435637607
1041864,2020,11058.10011203061
1041864,2021,12466.775985918383
1003578,2019,8270.391123459307
1003578,2020,8485.81344858771
1003578,2021,9601.418964275488
1040471,2019,13927.011281809844
1040471,2020,14076.811599657936
1040471,2021,15902.499272795885
1004167,2019,7508.660235655057
1004167,2020,7781.748637978243
1004167,2021,8777.047742891338
1014103,2019,10784.02151897985
1014103,2020,10774.53297866117
1014103,2021,12051.226776127414
1081057,2019,13706.619627807713
1081057,2020,14737.634328693703
1081057,2021,16613.99359536607
1055265,2019,11997.93005853521
1055265,2020,12577.319766630411
1055265,2021,14242.64840872448
1044927,2019,13236.063651008668
1044927,2020,13086.555824883468
1044927,2021,14636.578394211188
1033916,2019,12251.185367455711
1033916,2020,13369.700144519651
1033916,2021,15126.88095224177
1083117,2019,12789.141611494933
1083117,2020,14935.842379901862
1083117,2021,16701.559352976215
1001675,2019,9986.613479023239
1001675,2020,9324.745511928928
1001675,2021,10439.629500230965
1043895,2019,11501.280649443002
1043895,2020,11321.001292046878
1043895,2021,12663.723307441924
1025168,2019,9928.566998944269
1025168,2020,9860.650534453207
1025168,2021,10972.08877411556
1063616,2019,18790.684072802072
1063616,2020,21978.33935882931
1063616,2021,24128.943828252282
1027134,2019,11722.610646576784
1027134,2020,12068.667214997144
1027134,2021,13620.75086388217
1077689,2019,7636.729736478332
1077689,2020,7672.275654669291
1077689,2021,8567.023942768728
1014428,2019,9600.589348746065
1014428,2020,9316.391681294728
1014428,2021,10360.55063406339
1062983,2019,12496.656590432842
1062983,2020,14302.090998545005
1062983,2021,15867.712788019217
1087934,2019,11231.073904928851
1087934,2020,11226.993177344488
1087934,2021,12617.43970141646
1062769,2019,13018.63117186713
1062769,2020,14833.00695061842
1062769,2021,16538.64659646984
1008515,2019,8270.405970038859
1008515,2020,7464.028380921439
1008515,2021,8376.688636676563
1059512,2019,9751.181394098696
1059512,2020,10850.157178169573
1059512,2021,11978.385274219982
1005590,2019,8751.774805643336
1005590,2020,8967.018129901928
1005590,2021,10067.662812003351
1018251,2019,10767.74612598806
1018251,2020,10955.851072569261
1018251,2021,12216.519464100416
1004008,2019,8017.256880652236
1004008,2020,8284.512438504613
1004008,2021,9318.161352247382
1086170,2019,16124.501859014721
1086170,2020,14982.836939434977
1086170,2021,16771.68164571493
1005559,2019,8737.40864255194
1005559,2020,8831.232513749155
1005559,2021,9907.121537884112
1011422,2019,8659.686907726826
1011422,2020,8197.733285858003
1011422,2021,9244.973457248914
1050384,2019,13879.735205406245
1050384,2020,14557.975608044511
1050384,2021,16422.738061988075
1031980,2019,11509.519746986467
1031980,2020,11988.473159407462
1031980,2021,13371.384118661026
1043036,2019,10903.264859622646
1043036,2020,10542.811793619481
1043036,2021,11725.85076119856
1064429,2019,17445.952935662666
1064429,2020,20259.961426217546
1064429,2021,22311.44022309873
1004143,2019,9176.704628249185
1004143,2020,9248.158170823297
1004143,2021,10385.297774197414
1084695,2019,13840.838696641065
1084695,2020,14195.891945740934
1084695,2021,15869.047280705669
1009281,2019,6870.5923658599695
1009281,2020,6564.35530029292
1009281,2021,7346.528941197866
1017228,2019,9703.404604355366
1017228,2020,9223.009116893953
1017228,2021,10239.35193059945
1047650,2019,13416.934604194927
1047650,2020,13475.098629101243
1047650,2021,15106.752734011576
1006970,2019,7231.904202884255
1006970,2020,7108.288046352883
1006970,2021,7958.582852884982
1011420,2019,8302.520963143817
1011420,2020,8068.43325530056
1011420,2021,9094.703065637914
1055046,2019,12177.765433490134
1055046,2020,13241.336565651145
1055046,2021,15008.588380689302
1048536,2019,13880.352978851452
1048536,2020,14060.300985611679
1048536,2021,15751.839848411666
1086390,2019,12589.064369381795
1086390,2020,13492.427321310668
1086390,2021,14935.943156597947
1054506,2019,14543.781128557874
1054506,2020,16219.15731964648
1054506,2021,18219.342990635858
1059932,2019,18405.355967261854
1059932,2020,19111.4482102708
1059932,2021,21496.46148837011
1077358,2019,10601.038619552552
1077358,2020,10498.567608363923
1077358,2021,11826.985952821837
1043268,2019,12461.515626994602
1043268,2020,12199.386302987139
1043268,2021,13683.180247003475
1001521,2019,7731.55007751123
1001521,2020,7338.91332049838
1001521,2021,8281.553874477282
1015254,2019,9163.284193443891
1015254,2020,8628.62693930946
1015254,2021,9577.00257048894
1004657,2019,8185.667454473042
1004657,2020,8017.727207539988
1004657,2021,9030.315136116149
1088113,2019,6517.805445770384
1088113,2020,6622.8349322276445
1088113,2021,7465.433898609176
1082144,2019,9343.78364814512
1082144,2020,9725.783468677508
1082144,2021,10836.887112929973
1036498,2019,12194.934801748426
1036498,2020,11016.139886307486
1036498,2021,12389.220513384624
1053492,2019,11830.730369522185
1053492,2020,12988.41858654275
1053492,2021,14605.673207320244
1046426,2019,12090.437803926363
1046426,2020,11900.38850985439
1046426,2021,13496.410817991225
1086184,2019,8689.738520473116
1086184,2020,8809.176276319062
1086184,2021,9911.579790990914
1016038,2019,10516.512526218152
1016038,2020,10264.746960523953
1016038,2021,11380.589683841034
1079313,2019,11642.483635840843
1079313,2020,11763.010029260306
1079313,2021,13201.225063185431
1081485,2019,11985.594409535885
1081485,2020,12085.581414525685
1081485,2021,13570.602172447609
1040058,2019,15352.408914187625
1040058,2020,16229.467321824917
1040058,2021,18178.74408674282
1064466,2019,14932.671147440245
1064466,2020,17369.56074492124
1064466,2021,19156.828382818167
1045317,2019,14916.524820822386
1045317,2020,14194.001977599853
1045317,2021,15909.020425872903
1077185,2019,6755.176277039192
1077185,2020,6824.949752852842
1077185,2021,7678.7947343687065
1077023,2019,9291.2374500728
1077023,2020,9341.07010252654
1077023,2021,10402.425862143065
1032132,2019,12941.218118209501
1032132,2020,13440.66796845066
1032132,2021,15110.00607458445
1008637,2019,5851.313854194906
1008637,2020,5922.814054023381
1008637,2021,6686.031356960541
1011238,2019,5955.101297872463
1011238,2020,6050.092799450355
1011238,2021,6793.490263234772
1005640,2019,8634.633122706442
1005640,2020,8536.149331085442
1005640,2021,9530.724503695224
1084709,2019,11387.55185249945
1084709,2020,12132.288289929895
1084709,2021,13563.412913571288
1006655,2019,8411.117804507638
1006655,2020,8666.688240710733
1006655,2021,9683.25343068
1088319,2019,12255.602459506643
1088319,2020,13016.361750141848
1088319,2021,14715.929364915171
1006989,2019,7497.7720695853195
1006989,2020,7450.881388963238
1006989,2021,8360.066272020444
1054496,2019,13375.868785874509
1054496,2020,14616.16372319111
1054496,2021,16423.80175501869
1008478,2019,8707.944218421642
1008478,2020,8406.30277952792
1008478,2021,9423.08696772703
1059810,2019,13681.155987841325
1059810,2020,15040.869631803358
1059810,2021,16822.503879491982
1006283,2019,7969.97673210447
1006283,2020,8234.932010653229
1006283,2021,9198.86472015733
1009118,2019,7738.953240001958
1009118,2020,6993.101753437439
1009118,2021,7806.6260380356525
1049865,2019,13999.832114621526
1049865,2020,14310.742979708808
1049865,2021,16030.842674670695
1052195,2019,12245.648527436113
1052195,2020,12608.016241488443
1052195,2021,14110.287474587107
1051165,2019,14428.369420615503
1051165,2020,15654.48836904176
1051165,2021,17450.029052790727
1080299,2019,9571.696662080822
1080299,2020,10122.441894550499
1080299,2021,11312.306079246082
1007551,2019,8765.9444458734
1007551,2020,8302.994856636924
1007551,2021,9370.137735047907
1041528,2019,11781.291551915598
1041528,2020,11487.901125755596
1041528,2021,12952.894395336929
1064816,2019,14077.110288740201
1064816,2020,16478.01394454764
1064816,2021,18230.811782973607
1010042,2019,7115.601081313726
1010042,2020,7049.5436928238805
1010042,2021,7957.905386998735
1077924,2019,7590.014181188509
1077924,2020,7565.363615480906
1077924,2021,8439.275114112406
1083229,2019,13777.43191899176
1083229,2020,13761.605518521485
1083229,2021,15380.810392143318
1004999,2019,7036.20116720604
1004999,2020,6977.457927654709
1004999,2021,7837.779074333402
1053504,2019,11887.438882673685
1053504,2020,12909.32574574181
1053504,2021,14559.51520003483
1081709,2019,12260.24912291721
1081709,2020,12483.822050291466
1081709,2021,13993.874894033153
1084870,2019,7017.901934663679
1084870,2020,6640.9621806872065
1084870,2021,7490.011810258723
1015645,2019,8220.040106893157
1015645,2020,7785.764795299827
1015645,2021,8674.491163890778
1045934,2019,13656.377975471709
1045934,2020,14170.401766339197
1045934,2021,15977.557948828486
1004222,2019,7123.095645169008
1004222,2020,6678.46691536922
1004222,2021,7524.101108856416
1052932,2019,14020.148463015194
1052932,2020,15254.093089663804
1052932,2021,17121.26926432546
1055007,2019,10618.503428765121
1055007,2020,11599.704399233287
1055007,2021,13079.090902795877
1081474,2019,14438.866572771176
1081474,2020,14728.06415158991
1081474,2021,16483.319857699316
1017089,2019,11379.376431891775
1017089,2020,11471.705376084099
1017089,2021,12884.668321081594
1079211,2019,9052.45044352955
1079211,2020,8684.81628223389
1079211,2021,9732.596732451175
1007197,2019,8251.459336340355
1007197,2020,7179.646742925157
1007197,2021,8120.81612241489
1075651,2019,8286.819353121651
1075651,2020,7921.41936131374
1075651,2021,8821.650504510491
1061452,2019,11784.737752876998
1061452,2020,13355.430782849568
1061452,2021,14964.905620952086
1025032,2019,10662.310725144236
1025032,2020,9736.87359684697
1025032,2021,10828.885035406136
1001021,2019,6567.102733680983
1001021,2020,6053.182669084397
1001021,2021,6829.945415436453
1044090,2019,13988.92889066292
1044090,2020,13201.39199515777
1044090,2021,14776.614428066992
1048559,2019,13746.362747658914
1048559,2020,13761.951925762985
1048559,2021,15413.825379726217
1032770,2019,11247.10460897115
1032770,2020,12321.048928851313
1032770,2021,13909.723213693955
1026614,2019,8915.891651479975
1026614,2020,9098.030728469208
1026614,2021,10126.189438583022
1007528,2019,7386.983710974828
1007528,2020,7325.236563584537
1007528,2021,8241.954515790356
1081444,2019,14983.882230593676
1081444,2020,16867.392793659146
1081444,2021,18963.458044736708
1077510,2019,9051.975279128874
1077510,2020,9532.395599236395
1077510,2021,10726.148001190257
1012224,2019,11739.54244212768
1012224,2020,12015.958153785028
1012224,2021,13475.592679947267
1057867,2019,13023.61886124608
1057867,2020,14372.96512899855
1057867,2021,16245.11398740215
1085776,2019,7273.326452323707
1085776,2020,7128.339454400058
1085776,2021,8010.701321767867
1080211,2019,7450.391560462552
1080211,2020,8093.618406044374
1080211,2021,9072.661531309568
1071860,2019,12293.368410909277
1071860,2020,10743.877711232937
1071860,2021,11991.967798490577
1001143,2019,9387.199655183565
1001143,2020,9317.03419519443
1001143,2021,10479.242705655071
1001683,2019,6957.25386094895
1001683,2020,6767.634186358783
1001683,2021,7621.687147044141
1051454,2019,12104.73393589055
1051454,2020,12208.58156492253
1051454,2021,13708.084515050656
1054605,2019,13822.63540959729
1054605,2020,14627.232629099028
1054605,2021,16338.999259203554
1084089,2019,11683.374473921673
1084089,2020,12971.878491658636
1084089,2021,14595.188205524355
1051447,2019,12018.653894335892
1051447,2020,12632.778693948369
1051447,2021,14212.469314355838
1044376,2019,13986.851103584846
1044376,2020,13232.361234123739
1044376,2021,14824.560893933878
1003252,2019,7873.326490271758
1003252,2020,8180.606753240368
1003252,2021,9244.365293826932
1052038,2019,13426.198911958234
1052038,2020,13476.222970344743
1052038,2021,15059.726187833969
1060388,2019,12343.940100470862
1060388,2020,13962.630287392554
1060388,2021,15617.482218362682
1006404,2019,9232.846467757632
1006404,2020,8733.003980690006
1006404,2021,9751.041867535801
1087144,2019,10409.39259388941
1087144,2020,10861.420753419588
1087144,2021,12097.449435299064
1043541,2019,13679.137513652408
1043541,2020,13153.877200634874
1043541,2021,14729.991166037871
1054859,2019,15537.15499489844
1054859,2020,17451.722721977752
1054859,2021,19515.504889898682
1013575,2019,11611.80250986858
1013575,2020,10992.092964079371
1013575,2021,12255.468408267432
1031977,2019,13041.362431704127
1031977,2020,13943.526488143536
1031977,2021,15629.057257782299
1059293,2019,11357.436399887707
1059293,2020,12541.89044024648
1059293,2021,14058.839724358058
1030859,2019,13547.4881976721
1030859,2020,14739.364400086664
1030859,2021,16581.77157473128
1018166,2019,9582.592097606128
1018166,2020,9689.248054480473
1018166,2021,10800.019740458729
1051743,2019,12132.269621025784
1051743,2020,12230.025692803361
1051743,2021,13597.174365229746
1001395,2019,9327.948681405178
1001395,2020,9020.048763793287
1001395,2021,10146.952729993844
1076750,2019,15052.411801040358
1076750,2020,17406.653001842766
1076750,2021,19155.280194296494
1032677,2019,9886.208421362366
1032677,2020,10226.787235195896
1032677,2021,11534.176080562249
1056400,2019,13501.457903566848
1056400,2020,14035.414159645863
1056400,2021,15805.971507026245
1006633,2019,8038.408602302775
1006633,2020,7640.932424921044
1006633,2021,8539.419560596414
1001184,2019,7411.208624106333
1001184,2020,7357.650667665002
1001184,2021,8380.401203864438
1030371,2019,13188.143706811503
1030371,2020,13570.987560545405
1030371,2021,15221.100182054568
1015415,2019,7841.730006214982
1015415,2020,7228.6183220325665
1015415,2021,8077.998651389652
1033291,2019,13022.750141845156
1033291,2020,14120.613451434794
1033291,2021,15901.052132980803
1004080,2019,9553.427356377413
1004080,2020,10041.999563674475
1004080,2021,11306.839993416048
1024744,2019,9581.832871830049
1024744,2020,9043.937854202588
1024744,2021,10049.697899864965
1088896,2019,9904.289551863036
1088896,2020,10358.544893007433
1088896,2021,11529.86283429304
1005520,2019,6889.597722594813
1005520,2020,7011.135649977209
1005520,2021,7857.870526563976
1084945,2019,7149.143382814639
1084945,2020,7054.942771483475
1084945,2021,7922.189944322493
1050066,2019,14920.79744021884
1050066,2020,15599.7254886973
1050066,2021,17470.361781810832
1058684,2019,13052.333554698866
1058684,2020,14469.054616606645
1058684,2021,16247.958129885614
1064257,2019,23138.78742478234
1064257,2020,26920.888387181993
1064257,2021,29368.1368240765
1015097,2019,9505.954087117552
1015097,2020,9818.969845058149
1015097,2021,10896.544390866235
1080126,2019,7564.460862366284
1080126,2020,7059.4778213889485
1080126,2021,7889.772777869327
1001265,2019,8091.5780686235585
1001265,2020,7827.852836136759
1001265,2021,8852.449180515965
1055630,2019,12694.541678030406
1055630,2020,13882.933995223975
1055630,2021,15628.443089896475
1017998,2019,11191.589909084822
1017998,2020,10178.165510477058
1017998,2021,11367.19761541377
1062155,2019,13626.883803869227
1062155,2020,15534.867019639254
1062155,2021,17367.129249358808
1060507,2019,13223.25562017843
1060507,2020,15041.582497080837
1060507,2021,16989.036707818606
1043863,2019,12996.18743700381
1043863,2020,12261.732657921078
1043863,2021,13731.239614933773
1047573,2019,13745.054643769357
1047573,2020,13656.587105358045
1047573,2021,15304.623804001792
1032565,2019,10688.485460820419
1032565,2020,10512.099367146344
1032565,2021,11750.423454486054
1020155,2019,14466.718140508858
1020155,2020,15498.73565484025
1020155,2021,17272.661747015605
1081044,2019,12380.649283284329
1081044,2020,13557.926624879132
1081044,2021,15245.974238138206
1016884,2019,9122.93004067937
