neighborhood,name,place_id,price_level,rating,user_ratings_total,business_status,adr_address,formatted_address,lat,lng
Sutton Place,Wok to Walk,ChIJs7Yp5KxZwokRtYWV0d3PENo,1.0,4.1,1183,OPERATIONAL,,"570 8th Ave, New York, NY 10018",40.7547222,-73.99138889999999
Sutton Place,DIG,ChIJVbnZJfpYwokR-iUHHlvqnEk,1.0,4.3,382,OPERATIONAL,,"150 E 52nd St, New York, NY 10022",40.7572285,-73.9707207
Sutton Place,Chazz Palminteri Italian Restaurant,ChIJGSQEnuJYwokRTcsuPJjna7A,3.0,4.5,966,OPERATIONAL,,"30 W 46th St, New York, NY 10036",40.7564645,-73.980563
Sutton Place,Serafina Italian Restaurant Broadway,ChIJ05O-HvhYwokRAglJqeW_Mog,2.0,4.1,1817,OPERATIONAL,,"210 W 55th St, New York, NY 10019",40.7644424,-73.9821126
Sutton Place,The Lunch Box,ChIJE7B5zG1ZwokR85loO7ZJY6o,1.0,4.9,214,OPERATIONAL,,"3 E 53rd St, New York, NY 10022",40.760215,-73.9750602
Sutton Place,Cinco de Mayo,ChIJ94GeJvpYwokRDDyWW8XAEHY,1.0,4.5,425,OPERATIONAL,,"43 W 55th St, New York, NY 10019",40.7625597,-73.9767371
Sutton Place,Margon,ChIJ28_VhFVYwokRigKkUoPI6Ec,1.0,4.6,1136,OPERATIONAL,,"136 W 46th St, New York, NY 10036",40.7579064,-73.9839619
Sutton Place,Tony's Di Napoli,ChIJ9-ey3ehYwokRWPZl-y_GRBk,2.0,4.5,2549,OPERATIONAL,,"1081 3rd Ave, New York, NY 10065",40.7643567,-73.9642373
Sutton Place,The Smith,ChIJzd_ZRgJZwokRnzXTa1YVpko,2.0,4.4,5054,OPERATIONAL,,"956 2nd Ave, New York, NY 10022",40.7552289,-73.96805599999999
Sutton Place,At Nine Restaurant & Bar,ChIJkVgURFFYwokRW0wQt_4tn-4,2.0,4.4,766,OPERATIONAL,,"592 9th Ave, New York, NY 10036",40.7587104,-73.9920972
Sutton Place,IL Punto,ChIJw1QgWK1ZwokRnOR94NZ1i8w,3.0,4.6,935,OPERATIONAL,,"507 9th Ave, New York, NY 10018",40.756175,-73.9946239
Sutton Place,La Bonne Soupe,ChIJp54kJfpYwokRm45V0KSo_2g,2.0,4.4,1435,OPERATIONAL,,"48 W 55th St, New York, NY 10019",40.7624179,-73.9769692
Sutton Place,Paola's,ChIJR4fcjLtYwokRu8yexUQhOTg,3.0,4.5,377,OPERATIONAL,,"1361 Lexington Ave, New York, NY 10128",40.7822019,-73.9534096
Sutton Place,Mission Ceviche,ChIJEXPLsaFZwokRggZzIVKeiPM,,4.5,2314,OPERATIONAL,,"1400 2nd Ave, New York, NY 10021",40.7691005,-73.9578631
Sutton Place,IL Carino Restaurant,ChIJiTxP17pYwokR0Gj0Wrd5cOg,2.0,4.5,200,OPERATIONAL,,"1710 2nd Ave, New York, NY 10128",40.7794927,-73.9501884
Sutton Place,Burger World,ChIJqRlVtFJYwokRxEWs_qn7F3w,1.0,4.5,789,OPERATIONAL,,"534 9th Ave, New York, NY 10018",40.75676,-73.9934938
Sutton Place,Olive Garden Italian Restaurant,ChIJM3wn3VVYwokRvu2kbqBKUsM,2.0,4.1,6320,OPERATIONAL,,"2 Times Sq, New York, NY 10036",40.759333,-73.984667
Sutton Place,Astro,ChIJTcpq6_lYwokR4lHaYlpg-Jk,2.0,4.1,1275,OPERATIONAL,,"1361 6th Ave, New York, NY 10019",40.7632731,-73.97831959999999
Sutton Place,Rossini's,ChIJV6mJyQZZwokRPoUsJJjsgoI,3.0,4.5,576,OPERATIONAL,,"108 E 38th St, New York, NY 10016",40.7492295,-73.9789195
Sutton Place,DIG,ChIJK_2ndatZwokRi0Bix1_1PQc,1.0,4.4,491,OPERATIONAL,,"1407 Broadway, New York, NY 10018",40.753246,-73.98787779999999
Sutton Place,Gramercy Kitchen,ChIJDxR7d59ZwokRkTMW7oCrVl4,2.0,4.3,674,OPERATIONAL,,"184 3rd Ave, New York, NY 10003",40.7351654,-73.98605049999999
Sutton Place,P.J. Clarke's Lincoln Square,ChIJuXQtkvVYwokRNblhSo1lV-4,2.0,4.2,1786,OPERATIONAL,,"44 W 63rd St., New York, NY 10023",40.7715018,-73.98286329999999
Sutton Place,Serafina Italian Restaurant Time Hotel,ChIJGSNzZVZYwokR9iOaoZh-qhg,2.0,4.0,527,OPERATIONAL,,"224 W 49th St, New York, NY 10019",40.7609782,-73.9855103
Sutton Place,Palace,ChIJh9_xIeVYwokR2kL092Nb3r4,2.0,4.1,571,OPERATIONAL,,"122 E 57th St, New York, NY 10022",40.76101329999999,-73.9697803
Sutton Place,Manetta's,ChIJJVkc8iRZwokRA-3qv5OZmsg,2.0,4.6,764,OPERATIONAL,,"10-76 Jackson Ave, Long Island City, NY 11101",40.74266679999999,-73.9518057
Sutton Place,Little Thai Kitchen,ChIJjToVneNYwokRrINeb9xEANc,2.0,4.3,323,OPERATIONAL,,"243 E 53rd St, New York, NY 10022",40.75723360000001,-73.96769420000001
Sutton Place,The Red Flame,ChIJs5kQ9P9YwokR0-5r5j2SiR4,1.0,4.2,2773,OPERATIONAL,,"67 W 44th St, New York, NY 10036",40.756077,-73.982699
Sutton Place,Serafina Italian Restaurant Osteria,ChIJKZfDrfpYwokRnFm_JcmhAaY,2.0,4.2,432,OPERATIONAL,,"38 E 58th St, New York, NY 10022",40.7627039,-73.9716691
Sutton Place,Bella Blu,ChIJ4Up-r-tYwokR95jJFUROzH0,3.0,4.3,396,OPERATIONAL,,"967 Lexington Ave, New York, NY 10021",40.7692221,-73.96281970000001
Sutton Place,Arturo's,ChIJTbZrCLpYwokRx16ZzD7mOJo,2.0,4.6,175,OPERATIONAL,,"1617 York Ave, New York, NY 10028",40.7754206,-73.94771
Sutton Place,Kitchen 46,ChIJmX1a4alZwokROmk9tCzmJbQ,,4.9,360,OPERATIONAL,,"343 W 46th St, New York, NY 10036",40.7605833,-73.9895203
Sutton Place,FIG & OLIVE,ChIJZbgM8_tYwokRFnNjm92tco0,3.0,4.3,1656,OPERATIONAL,,"10 E 52nd St, New York, NY 10022",40.7594001,-73.97558269999999
Sutton Place,THEP Thai Restaurant,ChIJz6VeesBYwokRNBYu4Sar8lw,2.0,4.7,3480,OPERATIONAL,,"1439 2nd Ave, New York, NY 10021",40.7707714,-73.9572357
Sutton Place,Table d'Hôte,ChIJIRWoy6NYwokROi7-mQy8-44,3.0,4.6,150,OPERATIONAL,,"44 E 92nd St, New York, NY 10128",40.7844582,-73.9558901
Sutton Place,BLACKBARN Restaurant,ChIJQZSnWKZZwokRXPNOv9-qWsY,3.0,4.4,1109,OPERATIONAL,,"19 E 26th St, New York, NY 10010",40.743099,-73.9871592
Sutton Place,L' Angeletto,ChIJQU144WZZwokRks949ol40_Q,2.0,4.6,165,OPERATIONAL,,"327 2nd Ave, New York, NY 10003",40.73541790000001,-73.9829477
Sutton Place,Brooks 1890,ChIJbQmAGilZwokRwfH_8UVsbP0,2.0,4.2,401,OPERATIONAL,,"2428 Jackson Ave, Long Island City, NY 11101",40.7462528,-73.944125
Sutton Place,Sabai Thai,ChIJ83Nr8qdZwokRlQ9NQpIpcw4,2.0,4.5,908,OPERATIONAL,,"432 Park Ave S, New York, NY 10016",40.744299,-73.98366399999999
Sutton Place,L'Osteria,ChIJBRyejVJZwokReyLI3g24DLU,,4.7,159,OPERATIONAL,,"1219 Lexington Ave, New York, NY 10028",40.7771456,-73.9571146
Sutton Place,Dos Toros Taqueria,ChIJ3b48QPlYwokR4XkZRi8BiuM,1.0,4.3,925,OPERATIONAL,,"52 W 52nd St, New York, NY 10019",40.7604933,-73.9781798
Sutton Place,Upland,ChIJWVD7FadZwokRs_pS6XY7VOU,3.0,4.5,2024,OPERATIONAL,,"345 Park Ave S, New York, NY 10010",40.7419313,-73.984644
Sutton Place,Il Falco Restaurant,ChIJD1zSWShZwokRfpsO6ECaInU,2.0,4.3,355,OPERATIONAL,,"21-50 44th Dr, Long Island City, NY 11101",40.7475991,-73.9455358
Sutton Place,Thai At Lex,ChIJZ-T1rL1YwokRFUejOu-J58g,2.0,4.2,445,OPERATIONAL,,"1244 Lexington Ave, New York, NY 10028",40.7781131,-73.9567606
Sutton Place,Jacques Brasserie,ChIJ_WE-fLxYwokR-5CBMAKtKRg,3.0,4.4,502,OPERATIONAL,,"206 E 85th St, New York, NY 10028",40.7778915,-73.9541019
Sutton Place,Finestra,ChIJqZIo0MZYwokR91Ny6mmqVLQ,2.0,4.5,268,OPERATIONAL,,"1370 York Ave, New York, NY 10021",40.7675573,-73.95304
Sutton Place,Gabriel's Bar & Restaurant,ChIJpXfNHPZYwokRj-5vnEMIYYU,3.0,4.4,477,OPERATIONAL,,"40 Central Park S, New York, NY 10019",40.7651572,-73.9756862
Sutton Place,wagamama,ChIJucC69nVZwokRmziSfSAfhFA,2.0,4.3,669,OPERATIONAL,,"100 W 55th St, New York, NY 10019",40.7631438,-73.9788554
Sutton Place,Kashkaval Garden,ChIJ0xEQtFlYwokRTi07N6-ojBU,2.0,4.5,1216,OPERATIONAL,,"852 9th Ave, New York, NY 10019",40.7668319,-73.98630059999999
Sutton Place,Osteria La Baia,ChIJo9FTvDBZwokRFAZ0i4jbLuk,2.0,4.5,316,OPERATIONAL,,"129 W 52nd St, New York, NY 10019",40.7618832,-73.9806749
Sutton Place,Nice Matin,ChIJ5YYLvYhYwokReZvaF93xmFw,3.0,4.3,1127,OPERATIONAL,,"201 W 79th St, New York, NY 10024",40.783438,-73.97849149999999
Sutton Place,Tarallucci e Vino Upper West Side,ChIJObyMbYVYwokRalcz9VGxvZI,2.0,4.3,592,OPERATIONAL,,"475 Columbus Ave, New York, NY 10024",40.7843824,-73.9735322
Herald Square,Russian Samovar Restaurant and Piano Bar,ChIJSeT4tldYwokRxanaa6CWf0U,3.0,4.3,1011,OPERATIONAL,,"256 W 52nd St, New York, NY 10019",40.7631111,-73.9847593
Herald Square,Carmine's,ChIJR9So-lRYwokRX1xEjA0rChA,2.0,4.5,15675,OPERATIONAL,,"200 W 44th St, New York, NY 10036",40.757498,-73.986654
Herald Square,Guantanamera,ChIJBeQnDlhYwokRRCKNfQl_zvA,2.0,4.4,2707,OPERATIONAL,,"939 8th Ave, New York, NY 10019",40.7658904,-73.9838214
Herald Square,Capizzi,ChIJURgSuVJYwokRyUTyhXB9K4c,2.0,4.5,1874,OPERATIONAL,,"547 9th Ave, New York, NY 10018",40.7574821,-73.99364469999999
Herald Square,The Modern,ChIJMW-gxPtYwokRzDlnsRgq9rA,4.0,4.6,2132,OPERATIONAL,,"9 W 53rd St, New York, NY 10019",40.761081,-73.976753
Herald Square,Blend on the Water,ChIJaQR-pCFZwokRNMloynEQPgA,2.0,4.2,4945,OPERATIONAL,,"45-40 Center Blvd, Queens, NY 11109",40.7482388,-73.95690809999999
Herald Square,DIG,ChIJVbnZJfpYwokR-iUHHlvqnEk,1.0,4.3,382,OPERATIONAL,,"150 E 52nd St, New York, NY 10022",40.7572285,-73.9707207
Herald Square,Chazz Palminteri Italian Restaurant,ChIJGSQEnuJYwokRTcsuPJjna7A,3.0,4.5,966,OPERATIONAL,,"30 W 46th St, New York, NY 10036",40.7564645,-73.980563
Herald Square,Subway,ChIJK0xdR0VYwokR1QU0nvsTLks,1.0,4.3,233,OPERATIONAL,,"600 W 52nd St, New York, NY 10019",40.767142,-73.9940419
Herald Square,Wok to Walk,ChIJs7Yp5KxZwokRtYWV0d3PENo,1.0,4.1,1183,OPERATIONAL,,"570 8th Ave, New York, NY 10018",40.7547222,-73.99138889999999
Herald Square,Serafina Italian Restaurant Broadway,ChIJ05O-HvhYwokRAglJqeW_Mog,2.0,4.1,1817,OPERATIONAL,,"210 W 55th St, New York, NY 10019",40.7644424,-73.9821126
Herald Square,Chelsea Ristorante Italiano,ChIJ3Qtyib5ZwokRswc-QzntwIU,2.0,4.2,533,OPERATIONAL,,"108 8th Ave, New York, NY 10011",40.7406515,-74.0015913
Herald Square,The Lunch Box,ChIJE7B5zG1ZwokR85loO7ZJY6o,1.0,4.9,214,OPERATIONAL,,"3 E 53rd St, New York, NY 10022",40.760215,-73.9750602
Herald Square,Cinco de Mayo,ChIJ94GeJvpYwokRDDyWW8XAEHY,1.0,4.5,425,OPERATIONAL,,"43 W 55th St, New York, NY 10019",40.7625597,-73.9767371
Herald Square,Margon,ChIJ28_VhFVYwokRigKkUoPI6Ec,1.0,4.6,1136,OPERATIONAL,,"136 W 46th St, New York, NY 10036",40.7579064,-73.9839619
Herald Square,Tony's Di Napoli,ChIJ9-ey3ehYwokRWPZl-y_GRBk,2.0,4.5,2549,OPERATIONAL,,"1081 3rd Ave, New York, NY 10065",40.7643567,-73.9642373
Herald Square,The Smith,ChIJzd_ZRgJZwokRnzXTa1YVpko,2.0,4.4,5054,OPERATIONAL,,"956 2nd Ave, New York, NY 10022",40.7552289,-73.96805599999999
Herald Square,SAINT RESTAURANT BAR & SPEAKEASY,ChIJ6atD-WRZwokRULgcZ4TWin8,3.0,4.5,655,OPERATIONAL,,"136 2nd Ave, New York, NY 10003",40.7286979,-73.9872499
Herald Square,At Nine Restaurant & Bar,ChIJkVgURFFYwokRW0wQt_4tn-4,2.0,4.4,766,OPERATIONAL,,"592 9th Ave, New York, NY 10036",40.7587104,-73.9920972
Herald Square,IL Punto,ChIJw1QgWK1ZwokRnOR94NZ1i8w,3.0,4.6,935,OPERATIONAL,,"507 9th Ave, New York, NY 10018",40.756175,-73.9946239
Herald Square,La Bonne Soupe,ChIJp54kJfpYwokRm45V0KSo_2g,2.0,4.4,1435,OPERATIONAL,,"48 W 55th St, New York, NY 10019",40.7624179,-73.9769692
Herald Square,Mission Ceviche,ChIJEXPLsaFZwokRggZzIVKeiPM,,4.5,2314,OPERATIONAL,,"1400 2nd Ave, New York, NY 10021",40.7691005,-73.9578631
Herald Square,Burger World,ChIJqRlVtFJYwokRxEWs_qn7F3w,1.0,4.5,789,OPERATIONAL,,"534 9th Ave, New York, NY 10018",40.75676,-73.9934938
Herald Square,Olive Garden Italian Restaurant,ChIJM3wn3VVYwokRvu2kbqBKUsM,2.0,4.1,6320,OPERATIONAL,,"2 Times Sq, New York, NY 10036",40.759333,-73.984667
Herald Square,Astro,ChIJTcpq6_lYwokR4lHaYlpg-Jk,2.0,4.1,1275,OPERATIONAL,,"1361 6th Ave, New York, NY 10019",40.7632731,-73.97831959999999
Herald Square,Rossini's,ChIJV6mJyQZZwokRPoUsJJjsgoI,3.0,4.5,576,OPERATIONAL,,"108 E 38th St, New York, NY 10016",40.7492295,-73.9789195
Herald Square,DIG,ChIJK_2ndatZwokRi0Bix1_1PQc,1.0,4.4,491,OPERATIONAL,,"1407 Broadway, New York, NY 10018",40.753246,-73.98787779999999
Herald Square,Gramercy Kitchen,ChIJDxR7d59ZwokRkTMW7oCrVl4,2.0,4.3,674,OPERATIONAL,,"184 3rd Ave, New York, NY 10003",40.7351654,-73.98605049999999
Herald Square,P.J. Clarke's Lincoln Square,ChIJuXQtkvVYwokRNblhSo1lV-4,2.0,4.2,1786,OPERATIONAL,,"44 W 63rd St., New York, NY 10023",40.7715018,-73.98286329999999
Herald Square,Palace,ChIJh9_xIeVYwokR2kL092Nb3r4,2.0,4.1,571,OPERATIONAL,,"122 E 57th St, New York, NY 10022",40.76101329999999,-73.9697803
Herald Square,OLIO E PIÙ,ChIJ_RUJvZZZwokRNUEv3K4nSik,2.0,4.6,6061,OPERATIONAL,,"3 Greenwich Ave, New York, NY 10014",40.7338794,-73.99994079999999
Herald Square,Lhasa,ChIJ44SZj09ZwokRqIeN6EEd_VQ,1.0,4.6,245,OPERATIONAL,,"177 1st Ave., New York, NY 10003",40.72938509999999,-73.9843357
Herald Square,Little Thai Kitchen,ChIJjToVneNYwokRrINeb9xEANc,2.0,4.3,323,OPERATIONAL,,"243 E 53rd St, New York, NY 10022",40.75723360000001,-73.96769420000001
Herald Square,The Red Flame,ChIJs5kQ9P9YwokR0-5r5j2SiR4,1.0,4.2,2773,OPERATIONAL,,"67 W 44th St, New York, NY 10036",40.756077,-73.982699
Herald Square,Som Bo,ChIJfQgOo75ZwokRFK_w2n2spEM,1.0,4.4,459,OPERATIONAL,,"143 8th Ave, New York, NY 10011",40.7418511,-74.00123119999999
Herald Square,Madison Restaurant,ChIJXcazZuFYwokRxP8vyzx8nKE,2.0,4.1,570,OPERATIONAL,,"965 1st Ave., New York, NY 10022",40.7559472,-73.9649889
Herald Square,Serafina Italian Restaurant Osteria,ChIJKZfDrfpYwokRnFm_JcmhAaY,2.0,4.2,432,OPERATIONAL,,"38 E 58th St, New York, NY 10022",40.7627039,-73.9716691
Herald Square,Bella Blu,ChIJ4Up-r-tYwokR95jJFUROzH0,3.0,4.3,396,OPERATIONAL,,"967 Lexington Ave, New York, NY 10021",40.7692221,-73.96281970000001
Herald Square,Kitchen 46,ChIJmX1a4alZwokROmk9tCzmJbQ,,4.9,360,OPERATIONAL,,"343 W 46th St, New York, NY 10036",40.7605833,-73.9895203
Herald Square,FIG & OLIVE,ChIJZbgM8_tYwokRFnNjm92tco0,3.0,4.3,1656,OPERATIONAL,,"10 E 52nd St, New York, NY 10022",40.7594001,-73.97558269999999
Herald Square,BLACKBARN Restaurant,ChIJQZSnWKZZwokRXPNOv9-qWsY,3.0,4.4,1109,OPERATIONAL,,"19 E 26th St, New York, NY 10010",40.743099,-73.9871592
Herald Square,L' Angeletto,ChIJQU144WZZwokRks949ol40_Q,2.0,4.6,165,OPERATIONAL,,"327 2nd Ave, New York, NY 10003",40.73541790000001,-73.9829477
Herald Square,Sabai Thai,ChIJ83Nr8qdZwokRlQ9NQpIpcw4,2.0,4.5,908,OPERATIONAL,,"432 Park Ave S, New York, NY 10016",40.744299,-73.98366399999999
Herald Square,L'Osteria,ChIJBRyejVJZwokReyLI3g24DLU,,4.7,159,OPERATIONAL,,"1219 Lexington Ave, New York, NY 10028",40.7771456,-73.9571146
Herald Square,Dos Toros Taqueria,ChIJ3b48QPlYwokR4XkZRi8BiuM,1.0,4.3,925,OPERATIONAL,,"52 W 52nd St, New York, NY 10019",40.7604933,-73.9781798
Herald Square,Upland,ChIJWVD7FadZwokRs_pS6XY7VOU,3.0,4.5,2024,OPERATIONAL,,"345 Park Ave S, New York, NY 10010",40.7419313,-73.984644
Herald Square,Finestra,ChIJqZIo0MZYwokR91Ny6mmqVLQ,2.0,4.5,268,OPERATIONAL,,"1370 York Ave, New York, NY 10021",40.7675573,-73.95304
Herald Square,Gabriel's Bar & Restaurant,ChIJpXfNHPZYwokRj-5vnEMIYYU,3.0,4.4,477,OPERATIONAL,,"40 Central Park S, New York, NY 10019",40.7651572,-73.9756862
Herald Square,Dos Caminos,ChIJGy8Umr9ZwokRVas9YjRxMfo,2.0,4.0,2308,OPERATIONAL,,"675 Hudson St, New York, NY 10014",40.7404331,-74.0054753
Herald Square,wagamama,ChIJucC69nVZwokRmziSfSAfhFA,2.0,4.3,669,OPERATIONAL,,"100 W 55th St, New York, NY 10019",40.7631438,-73.9788554
Herald Square,Kashkaval Garden,ChIJ0xEQtFlYwokRTi07N6-ojBU,2.0,4.5,1216,OPERATIONAL,,"852 9th Ave, New York, NY 10019",40.7668319,-73.98630059999999
Herald Square,Jose Luis Mediterranean Cuisine,ChIJD3o0w4JZwokR-WlDg3eOg0I,2.0,4.8,566,OPERATIONAL,,"186 Avenue B, New York, NY 10009",40.7278642,-73.97941030000001
Herald Square,Osteria La Baia,ChIJo9FTvDBZwokRFAZ0i4jbLuk,2.0,4.5,316,OPERATIONAL,,"129 W 52nd St, New York, NY 10019",40.7618832,-73.9806749
Herald Square,Manetta's,ChIJJVkc8iRZwokRA-3qv5OZmsg,2.0,4.6,764,OPERATIONAL,,"10-76 Jackson Ave, Long Island City, NY 11101",40.74266679999999,-73.9518057
Herald Square,Boqueria UES,ChIJYwAAe79YwokRAzRYCHUFTJY,2.0,4.5,1339,OPERATIONAL,,"1460 2nd Ave, New York, NY 10075",40.77154609999999,-73.95615819999999
Herald Square,Il Melograno,ChIJ2WjAjlBYwokR-EJZW5EpOfg,2.0,4.6,583,OPERATIONAL,,"501 W 51st St, New York, NY 10019",40.76548409999999,-73.9914234
Herald Square,Don Giovanni Ristorante,ChIJxT_asVNYwokRsv5jcNziPiA,2.0,4.4,1379,OPERATIONAL,,"358 W 44th St, New York, NY 10036",40.759455,-73.991309
Herald Square,Perrine,ChIJnwbZLoFZwokRyuCuQpF7F4k,3.0,4.3,183,OPERATIONAL,,"2 E 61st St, New York, NY 10065",40.7650294,-73.971668
Herald Square,Mighty Quinn's Barbeque,ChIJnRjKm6tZwokRge1J396OZig,2.0,4.3,956,OPERATIONAL,,"1407 Broadway, New York, NY 10018",40.7531841,-73.9874368
Herald Square,Bocca Cucina and Bar,ChIJxU04KKJZwokRll1-56xgtuc,2.0,4.6,505,OPERATIONAL,,"39 E 19th St, New York, NY 10003",40.7382123,-73.98890829999999
Times Square,Chelsea Square Restaurant,ChIJqYlpjrlZwokRI62BYbAFgY8,2.0,4.2,1254,OPERATIONAL,,"368 W 23rd St, New York, NY 10011",40.746205,-74.001278
Times Square,Connolly's,ChIJAS6GeVVYwokRPfg8xt4nH-I,2.0,4.4,4139,OPERATIONAL,,"121 W 45th St, New York, NY 10036",40.7573681,-73.9835798
Times Square,Extra Super Restaurant,ChIJCd1ezxBYwokRIMG7V0JilfA,2.0,4.2,211,OPERATIONAL,,"5525 Palisade Ave, West New York, NJ 07093",40.7854103,-74.0163707
Times Square,Russian Samovar Restaurant and Piano Bar,ChIJSeT4tldYwokRxanaa6CWf0U,3.0,4.3,1011,OPERATIONAL,,"256 W 52nd St, New York, NY 10019",40.7631111,-73.9847593
Times Square,Carmine's,ChIJR9So-lRYwokRX1xEjA0rChA,2.0,4.5,15675,OPERATIONAL,,"200 W 44th St, New York, NY 10036",40.757498,-73.986654
Times Square,Guantanamera,ChIJBeQnDlhYwokRRCKNfQl_zvA,2.0,4.4,2707,OPERATIONAL,,"939 8th Ave, New York, NY 10019",40.7658904,-73.9838214
Times Square,Capizzi,ChIJURgSuVJYwokRyUTyhXB9K4c,2.0,4.5,1874,OPERATIONAL,,"547 9th Ave, New York, NY 10018",40.7574821,-73.99364469999999
Times Square,The Modern,ChIJMW-gxPtYwokRzDlnsRgq9rA,4.0,4.6,2132,OPERATIONAL,,"9 W 53rd St, New York, NY 10019",40.761081,-73.976753
Times Square,Subway,ChIJK0xdR0VYwokR1QU0nvsTLks,1.0,4.3,233,OPERATIONAL,,"600 W 52nd St, New York, NY 10019",40.767142,-73.9940419
Times Square,Wok to Walk,ChIJs7Yp5KxZwokRtYWV0d3PENo,1.0,4.1,1183,OPERATIONAL,,"570 8th Ave, New York, NY 10018",40.7547222,-73.99138889999999
Times Square,Lex Restaurant,ChIJRS-PgqRYwokRg6Ej6VCpx2o,2.0,4.6,278,OPERATIONAL,,"1370 Lexington Ave, New York, NY 10128",40.7824939,-73.953597
Times Square,Blend on the Water,ChIJaQR-pCFZwokRNMloynEQPgA,2.0,4.2,4945,OPERATIONAL,,"45-40 Center Blvd, Queens, NY 11109",40.7482388,-73.95690809999999
Times Square,DIG,ChIJVbnZJfpYwokR-iUHHlvqnEk,1.0,4.3,382,OPERATIONAL,,"150 E 52nd St, New York, NY 10022",40.7572285,-73.9707207
Times Square,Chazz Palminteri Italian Restaurant,ChIJGSQEnuJYwokRTcsuPJjna7A,3.0,4.5,966,OPERATIONAL,,"30 W 46th St, New York, NY 10036",40.7564645,-73.980563
Times Square,Delicias Restaurant,ChIJx4GzCRdYwokRlykZWLHZoLY,2.0,4.6,130,OPERATIONAL,,"5114 Hudson Ave, West New York, NJ 07093",40.7821307,-74.01616159999999
Times Square,Chelsea Ristorante Italiano,ChIJ3Qtyib5ZwokRswc-QzntwIU,2.0,4.2,533,OPERATIONAL,,"108 8th Ave, New York, NY 10011",40.7406515,-74.0015913
Times Square,The Lunch Box,ChIJE7B5zG1ZwokR85loO7ZJY6o,1.0,4.9,214,OPERATIONAL,,"3 E 53rd St, New York, NY 10022",40.760215,-73.9750602
Times Square,Cinco de Mayo,ChIJ94GeJvpYwokRDDyWW8XAEHY,1.0,4.5,425,OPERATIONAL,,"43 W 55th St, New York, NY 10019",40.7625597,-73.9767371
Times Square,Margon,ChIJ28_VhFVYwokRigKkUoPI6Ec,1.0,4.6,1136,OPERATIONAL,,"136 W 46th St, New York, NY 10036",40.7579064,-73.9839619
Times Square,Tony's Di Napoli,ChIJ9-ey3ehYwokRWPZl-y_GRBk,2.0,4.5,2549,OPERATIONAL,,"1081 3rd Ave, New York, NY 10065",40.7643567,-73.9642373
Times Square,The Smith,ChIJzd_ZRgJZwokRnzXTa1YVpko,2.0,4.4,5054,OPERATIONAL,,"956 2nd Ave, New York, NY 10022",40.7552289,-73.96805599999999
Times Square,IL Punto,ChIJw1QgWK1ZwokRnOR94NZ1i8w,3.0,4.6,935,OPERATIONAL,,"507 9th Ave, New York, NY 10018",40.756175,-73.9946239
Times Square,La Bonne Soupe,ChIJp54kJfpYwokRm45V0KSo_2g,2.0,4.4,1435,OPERATIONAL,,"48 W 55th St, New York, NY 10019",40.7624179,-73.9769692
Times Square,Paola's,ChIJR4fcjLtYwokRu8yexUQhOTg,3.0,4.5,377,OPERATIONAL,,"1361 Lexington Ave, New York, NY 10128",40.7822019,-73.9534096
Times Square,Mission Ceviche,ChIJEXPLsaFZwokRggZzIVKeiPM,,4.5,2314,OPERATIONAL,,"1400 2nd Ave, New York, NY 10021",40.7691005,-73.9578631
Times Square,Burger World,ChIJqRlVtFJYwokRxEWs_qn7F3w,1.0,4.5,789,OPERATIONAL,,"534 9th Ave, New York, NY 10018",40.75676,-73.9934938
Times Square,Olive Garden Italian Restaurant,ChIJM3wn3VVYwokRvu2kbqBKUsM,2.0,4.1,6320,OPERATIONAL,,"2 Times Sq, New York, NY 10036",40.759333,-73.984667
Times Square,Astro,ChIJTcpq6_lYwokR4lHaYlpg-Jk,2.0,4.1,1275,OPERATIONAL,,"1361 6th Ave, New York, NY 10019",40.7632731,-73.97831959999999
Times Square,Rossini's,ChIJV6mJyQZZwokRPoUsJJjsgoI,3.0,4.5,576,OPERATIONAL,,"108 E 38th St, New York, NY 10016",40.7492295,-73.9789195
Times Square,DIG,ChIJK_2ndatZwokRi0Bix1_1PQc,1.0,4.4,491,OPERATIONAL,,"1407 Broadway, New York, NY 10018",40.753246,-73.98787779999999
Times Square,Gramercy Kitchen,ChIJDxR7d59ZwokRkTMW7oCrVl4,2.0,4.3,674,OPERATIONAL,,"184 3rd Ave, New York, NY 10003",40.7351654,-73.98605049999999
Times Square,P.J. Clarke's Lincoln Square,ChIJuXQtkvVYwokRNblhSo1lV-4,2.0,4.2,1786,OPERATIONAL,,"44 W 63rd St., New York, NY 10023",40.7715018,-73.98286329999999
Times Square,Serafina Italian Restaurant Time Hotel,ChIJGSNzZVZYwokR9iOaoZh-qhg,2.0,4.0,527,OPERATIONAL,,"224 W 49th St, New York, NY 10019",40.7609782,-73.9855103
Times Square,Palace,ChIJh9_xIeVYwokR2kL092Nb3r4,2.0,4.1,571,OPERATIONAL,,"122 E 57th St, New York, NY 10022",40.76101329999999,-73.9697803
Times Square,Manetta's,ChIJJVkc8iRZwokRA-3qv5OZmsg,2.0,4.6,764,OPERATIONAL,,"10-76 Jackson Ave, Long Island City, NY 11101",40.74266679999999,-73.9518057
Times Square,OLIO E PIÙ,ChIJ_RUJvZZZwokRNUEv3K4nSik,2.0,4.6,6061,OPERATIONAL,,"3 Greenwich Ave, New York, NY 10014",40.7338794,-73.99994079999999
